Market player,Profit (million $ /year),If involved?
d6113,0.0,No
d6114,0.0,No
d6115,0.0,No
d6116,0.0,No
d6117,0.0,No
d6118,0.0,No
d6119,0.0,No
d6120,0.0,No
d6121,0.0,No
d6122,0.0,No
d6123,0.0,No
d6124,0.0,No
d6125,0.0,No
d6126,0.0,No
d6127,0.0,No
d6128,0.0,No
d6129,0.0,No
d6130,0.0,No
d6131,0.0,No
d6132,0.0,No
d6133,0.0,No
d6134,0.0,No
d6135,0.0,No
d6136,0.0,No
d6137,0.0,No
d6138,0.0,No
d6139,0.0,No
d6140,0.0,No
d6141,0.0,No
d6142,0.0,No
d6143,0.0,No
d6144,0.0,No
d6145,0.0,No
d6146,0.0,No
d6147,0.0,No
d6148,0.0,No
d6149,0.0,No
d6150,0.0,No
d6151,0.0,No
d6152,0.0,No
d6153,0.0,No
d6154,0.0,No
d6155,0.0,No
d6156,0.0,No
d6157,0.0,No
d6158,0.0,No
d6159,0.0,No
d6160,0.0,No
d6161,0.0,No
d6162,0.0,No
d6163,0.0,No
d6164,0.0,No
d6165,0.0,No
d6166,0.0,No
d6167,0.0,No
d6168,0.0,No
d6169,0.0,No
d6170,0.0,No
d6171,0.0,No
d6172,0.0,No
d6173,0.0,No
d6174,0.0,No
d6175,0.0,No
d6176,0.0,No
d6177,0.0,No
d6178,0.0,No
d6179,0.0,No
d6180,0.0,No
d6181,0.0,No
d6182,0.0,No
d6183,0.0,No
d6184,0.0,No
d6185,0.0,No
d6186,0.0,No
d6187,0.0,No
d6188,0.0,No
d6189,0.0,No
d6190,0.0,No
d6191,0.0,No
d6192,0.0,No
d6193,-0.0,No
d6194,0.0,No
d6195,0.0,No
d6196,0.0,No
d6197,0.0,No
d6198,0.0,No
d6199,0.0,No
d6200,0.0,No
d6201,0.0,No
d6202,0.0,No
d6203,0.0,No
d6204,0.0,No
d6205,0.0,No
d6206,0.0,No
d6207,0.0,No
d6208,0.0,No
d6209,0.0,No
d6210,0.0,No
d6211,0.0,No
d6212,0.0,No
d6213,0.0,No
d6214,0.0,No
d6215,0.0,No
d6216,0.0,No
d6217,0.0,No
d6218,0.0,No
d6219,0.0,No
d6220,0.0,No
d6221,0.0,No
d6222,0.0,No
d6223,0.0,No
d6224,0.0,No
d6225,0.0,No
d6226,0.0,No
d6227,0.0,No
d6228,0.0,No
d6229,0.0,No
d6230,0.0,No
d6231,0.0,No
d6232,0.0,No
d6233,0.0,No
d6234,0.0,No
d6235,0.0,No
d6236,0.0,No
d6237,0.0,No
d6238,0.0,No
d6239,0.0,No
d6240,0.0,No
d6241,0.0,No
d6242,0.0,No
d6243,0.0,No
d6244,0.0,No
d6245,0.0,No
d6246,0.0,No
d6247,0.0,No
d6248,0.0,No
d6249,0.0,No
d6250,0.0,No
d6251,0.0,No
d6252,0.0,No
d6253,0.0,No
d6254,0.0,No
d6255,0.0,No
d6256,0.0,No
d6257,0.0,No
d6258,0.0,No
d6259,0.0,No
d6260,0.0,No
d6261,0.0,No
d6262,0.0,No
d6263,0.0,No
d6264,0.0,No
d6265,0.0,No
d6266,0.0,No
d6267,0.0,No
d6268,0.0,No
d6269,0.0,No
d6270,0.0,No
d6271,0.0,No
d6272,0.0,No
d6273,0.0,No
d6274,0.0,No
d6275,0.0,No
d6276,0.0,No
d6277,0.0,No
d6278,0.0,No
d6279,0.0,No
d6280,0.0,No
d6281,0.0,No
d6282,0.0,No
d6283,0.0,No
d6284,0.0,No
d6285,0.0,No
d6286,0.0,No
d6287,0.0,No
d6288,0.0,No
d6289,0.0,No
d6290,0.0,No
d6291,0.0,No
d6292,0.0,No
d6293,0.0,No
d6294,0.0,No
d6295,0.0,No
d6296,0.0,No
d6297,0.0,No
d6298,0.0,No
d6299,0.0,No
d6300,0.0,No
d6301,0.0,No
d6302,0.0,No
d6303,0.0,No
d6304,0.0,No
d6305,0.0,No
d6306,0.0,No
d6307,0.0,No
d6308,0.0,No
d6309,0.0,No
d6310,0.0,No
d6311,0.0,No
d6312,0.0,No
d6313,0.0,No
d6314,0.0,No
d6315,0.0,No
d6316,0.0,No
d6317,0.0,No
d6318,0.0,No
d6319,0.0,No
d6320,0.0,No
d6321,0.0,No
d6322,0.0,No
d6323,0.0,No
d6324,0.0,No
d6325,0.0,No
d6326,0.0,No
d6327,0.0,No
d6328,0.0,No
d6329,0.0,No
d6330,0.0,No
d6331,0.0,No
d6332,0.0,No
d6333,0.0,No
d6334,0.0,No
d6335,0.0,No
d6336,0.0,No
d6337,0.0,No
d6338,0.0,No
d6339,0.0,No
d6340,0.0,No
d6341,0.0,No
d6342,0.0,No
d6343,0.0,No
d6344,0.0,No
d6345,0.0,No
d6346,0.0,No
d6347,0.0,No
d6348,0.0,No
d6349,0.0,No
d6350,0.0,No
d6351,0.0,No
d6352,0.0,No
d6353,0.0,No
d6354,0.0,No
d6355,0.0,No
d6356,0.0,No
d6357,0.0,No
d6358,0.0,No
d6359,0.0,No
d6360,0.0,No
d6361,0.0,No
d6362,0.0,No
d6363,0.0,No
d6364,0.0,No
d6365,0.0,No
d6366,0.0,No
d6367,0.0,No
d6368,0.0,No
d6369,0.0,No
d6370,0.0,No
d6371,0.0,No
d6372,0.0,No
d6373,0.0,No
d6374,0.0,No
d6375,0.0,No
d6376,0.0,No
d6377,0.0,No
d6378,0.0,No
d6379,0.0,No
d6380,0.0,No
d6381,0.0,No
d6382,0.0,No
d6383,0.0,No
d6384,0.0,No
d6385,0.0,No
d6386,0.0,No
d6387,0.0,No
d6388,0.0,No
d6389,0.0,No
d6390,0.0,No
d6391,0.0,No
d6392,0.0,No
d6393,0.0,No
d6394,0.0,No
d6395,0.0,No
d6396,0.0,No
d6397,0.0,No
d6398,0.0,No
d6399,0.0,No
d6400,0.0,No
d6401,0.0,No
d6402,0.0,No
d6403,0.0,No
d6404,0.0,No
d6405,0.0,No
d6406,0.0,No
d6407,0.0,No
d6408,0.0,No
d6409,0.0,No
d6410,0.0,No
d6411,0.0,No
d6412,0.0,No
d6413,0.0,No
d6414,0.0,No
d6415,0.0,No
d6416,0.0,No
d6417,0.0,No
d6418,0.0,No
d6419,0.0,No
d6420,0.0,No
d6421,0.0,No
d6422,0.0,No
d6423,0.0,No
d6424,0.0,No
d6425,0.0,No
d6426,0.0,No
d6427,0.0,No
d6428,0.0,No
d6429,0.0,No
d6430,0.0,No
d6431,0.0,No
d6432,0.0,No
d6433,0.0,No
d6434,0.0,No
d6435,0.0,No
d6436,0.0,No
d6437,0.0,No
d6438,0.0,No
d6439,0.0,No
d6440,0.0,No
d6441,0.0,No
d6442,0.0,No
d6443,-0.0,No
d6444,0.0,No
d6445,0.0,No
d6446,0.0,No
d6447,0.0,No
d6448,0.0,No
d6449,0.0,No
d6450,0.0,No
d6451,0.0,No
d6452,0.0,No
d6453,0.0,No
d6454,0.0,No
d6455,0.0,No
d6456,0.0,No
d6457,0.0,No
d6458,0.0,No
d6459,0.0,No
d6460,0.0,No
d6461,0.0,No
d6462,0.0,No
d6463,0.0,No
d6464,0.0,No
d6465,0.0,No
d6466,0.0,No
d6467,0.0,No
d6468,0.0,No
d6469,0.0,No
d6470,0.0,No
d6471,0.0,No
d6472,0.0,No
d6473,0.0,No
d6474,0.0,No
d6475,0.0,No
d6476,0.0,No
d6477,0.0,No
d6478,0.0,No
d6479,0.0,No
d6480,0.0,No
d6481,0.0,No
d6482,0.0,No
d6483,0.0,No
d6484,0.0,No
d6485,0.0,No
d6486,0.0,No
d6487,0.0,No
d6488,0.0,No
d6489,0.0,No
d6490,0.0,No
d6491,0.0,No
d6492,0.0,No
d6493,0.0,No
d6494,0.0,No
d6495,0.0,No
d6496,0.0,No
d6497,0.0,No
d6498,0.0,No
d6499,0.0,No
d6500,0.0,No
d6501,0.0,No
d6502,0.0,No
d6503,0.0,No
d6504,0.0,No
d6505,0.0,No
d6506,0.0,No
d6507,0.0,No
d6508,0.0,No
d6509,0.0,No
d6510,0.0,No
d6511,0.0,No
d6512,0.0,No
d6513,0.0,No
d6514,0.0,No
d6515,0.0,No
d6516,0.0,No
d6517,0.0,No
d6518,0.0,No
d6519,0.0,No
d6520,0.0,No
d6521,0.0,No
d6522,0.0,No
d6523,0.0,No
d6524,0.0,No
d6525,0.0,No
d6526,0.0,No
d6527,0.0,No
d6528,0.0,No
d6529,0.0,No
d6530,0.0,No
d6531,0.0,No
d6532,0.0,No
d6533,0.0,No
d6534,0.0,No
d6535,0.0,No
d6536,0.0,No
d6537,0.0,No
d6538,0.0,No
d6539,0.0,No
d6540,0.0,No
d6541,0.0,No
d6542,0.0,No
d6543,0.0,No
d6544,0.0,No
d6545,0.0,No
d6546,0.0,No
d6547,0.0,No
d6548,0.0,No
d6549,0.0,No
d6550,0.0,No
d6551,0.0,No
d6552,0.0,No
d6553,0.0,No
d6554,0.0,No
d6555,0.0,No
d6556,0.0,No
d6557,0.0,No
d6558,0.0,No
d6559,0.0,No
d6560,0.0,No
d6561,0.0,No
d6562,0.0,No
d6563,0.0,No
d6564,0.0,No
d6565,0.0,No
d6566,0.0,No
d6567,0.0,No
d6568,0.0,No
d6569,0.0,No
d6570,0.0,No
d6571,0.0,No
d6572,0.0,No
d6573,0.0,No
d6574,0.0,No
d6575,0.0,No
d6576,0.0,No
d6577,0.0,No
d6578,0.0,No
d6579,0.0,No
d6580,0.0,No
d6581,0.0,No
d6582,0.0,No
d6583,0.0,No
d6584,0.0,No
d6585,0.0,No
d6586,0.0,No
d6587,0.0,No
d6588,0.0,No
d6589,0.0,No
d6590,0.0,No
d6591,0.0,No
d6592,0.0,No
d6593,0.0,No
d6594,0.0,No
d6595,0.0,No
d6596,0.0,No
d6597,0.0,No
d6598,0.0,No
d6599,0.0,No
d6600,0.0,No
d6601,0.0,No
d6602,0.0,No
d6603,0.0,No
d6604,0.0,No
d6605,0.0,No
d6606,0.0,No
d6607,0.0,No
d6608,0.0,No
d6609,0.0,No
d6610,0.0,No
d6611,0.0,No
d6612,0.0,No
d6613,0.0,No
d6614,0.0,No
d6615,0.0,No
d6616,0.0,No
d6617,0.0,No
d6618,0.0,No
d6619,0.0,No
d6620,0.0,No
d6621,0.0,No
d6622,0.0,No
d6623,0.0,No
d6624,0.0,No
d6625,0.0,No
d6626,0.0,No
d6627,0.0,No
d6628,0.0,No
d6629,0.0,No
d6630,0.0,No
d6631,0.0,No
d6632,0.0,No
d6633,0.0,No
d6634,0.0,No
d6635,0.0,No
d6636,0.0,No
d6637,0.0,No
d6638,0.0,No
d6639,0.0,No
d6640,0.0,No
d6641,0.0,No
d6642,0.0,No
d6643,0.0,No
d6644,0.0,No
d6645,0.0,No
d6646,0.0,No
d6647,0.0,No
d6648,0.0,No
d6649,0.0,No
d6650,0.0,No
d6651,0.0,No
d6652,0.0,No
d6653,0.0,No
d6654,0.0,No
d6655,0.0,No
d6656,0.0,No
d6657,0.0,No
d6658,0.0,No
d6659,0.0,No
d6660,0.0,No
d6661,0.0,No
d6662,0.0,No
d6663,0.0,No
d6664,0.0,No
d6665,0.0,No
d6666,0.0,No
d6667,0.0,No
d6668,0.0,No
d6669,0.0,No
d6670,0.0,No
d6671,0.0,No
d6672,0.0,No
d6673,0.0,No
d6674,0.0,No
d6675,0.0,No
d6676,0.0,No
d6677,0.0,No
d6678,0.0,No
d6679,0.0,No
d6680,0.0,No
d6681,0.0,No
d6682,0.0,No
d6683,0.0,No
d6684,0.0,No
d6685,0.0,No
d6686,0.0,No
d6687,0.0,No
d6688,0.0,No
d6689,0.0,No
d6690,0.0,No
d6691,0.0,No
d6692,0.0,No
d6693,0.0,No
d6694,0.0,No
d6695,0.0,No
d6696,0.0,No
d6697,0.0,No
d6698,0.0,No
d6699,0.0,No
d6700,0.0,No
d6701,0.0,No
d6702,0.0,No
d6703,0.0,No
d6704,0.0,No
d6705,0.0,No
d6706,0.0,No
d6707,0.0,No
d6708,0.0,No
d6709,0.0,No
d6710,0.0,No
d6711,0.0,No
d6712,0.0,No
d6713,0.0,No
d6714,0.0,No
d6715,0.0,No
d6716,0.0,No
d6717,0.0,No
d6718,0.0,No
d6719,0.0,No
d6720,0.0,No
d6721,0.0,No
d6722,0.0,No
d6723,0.0,No
d6724,0.0,No
d6725,0.0,No
d6726,0.0,No
d6727,0.0,No
d6728,0.0,No
d6729,0.0,No
d6730,0.0,No
d6731,0.0,No
d6732,0.0,No
d6733,0.0,No
d6734,0.0,No
d6735,0.0,No
d6736,0.0,No
d6737,0.0,No
d6738,0.0,No
d6739,0.0,No
d6740,0.0,No
d6741,0.0,No
d6742,0.0,No
d6743,0.0,No
d6744,0.0,No
d6745,0.0,No
d6746,0.0,No
d6747,0.0,No
d6748,0.0,No
d6749,0.0,No
d6750,0.0,No
d6751,0.0,No
d6752,0.0,No
d6753,0.0,No
d6754,0.0,No
d6755,0.0,No
d6756,0.0,No
d6757,0.0,No
d6758,0.0,No
d6759,0.0,No
d6760,0.0,No
d6761,0.0,No
d6762,0.0,No
d6763,0.0,No
d6764,0.0,No
d6765,0.0,No
d6766,0.0,No
d6767,0.0,No
d6768,0.0,No
d6769,0.0,No
d6770,0.0,No
d6771,0.0,No
d6772,0.0,No
d6773,0.0,No
d6774,0.0,No
d6775,0.0,No
d6776,0.0,No
d6777,0.0,No
d6778,0.0,No
d6779,0.0,No
d6780,0.0,No
d6781,0.0,No
d6782,0.0,No
d6783,0.0,No
d6784,0.0,No
d6785,0.0,No
d6786,0.0,No
d6787,0.0,No
d6788,0.0,No
d6789,0.0,No
d6790,0.0,No
d6791,0.0,No
d6792,0.0,No
d6793,0.0,No
d6794,0.0,No
d6795,0.0,No
d6796,0.0,No
d6797,0.0,No
d6798,0.0,No
d6799,0.0,No
d6800,0.0,No
d6801,0.0,No
d6802,0.0,No
d6803,0.0,No
d6804,0.0,No
d6805,0.0,No
d6806,0.0,No
d6807,0.0,No
d6808,0.0,No
d6809,0.0,No
d6810,0.0,No
d6811,0.0,No
d6812,0.0,No
d6813,0.0,No
d6814,0.0,No
d6815,0.0,No
d6816,0.0,No
d6817,0.0,No
d6818,0.0,No
d6819,0.0,No
d6820,0.0,No
d6821,0.0,No
d6822,0.0,No
d6823,0.0,No
d6824,0.0,No
d6825,0.0,No
d6826,0.0,No
d6827,0.0,No
d6828,0.0,No
d6829,0.0,No
d6830,0.0,No
d6831,0.0,No
d6832,0.0,No
d6833,0.0,No
d6834,0.0,No
d6835,0.0,No
d6836,0.0,No
d6837,0.0,No
d6838,0.0,No
d6839,0.0,No
d6840,0.0,No
d6841,0.0,No
d6842,0.0,No
d6843,0.0,No
d6844,0.0,No
d6845,0.0,No
d6846,0.0,No
d6847,0.0,No
d6848,0.0,No
d6849,0.0,No
d6850,0.0,No
d6851,0.0,No
d6852,0.0,No
d6853,0.0,No
d6854,0.0,No
d6855,0.0,No
d6856,0.0,No
d6857,0.0,No
d6858,0.0,No
d6859,0.0,No
d6860,0.0,No
d6861,0.0,No
d6862,0.0,No
d6863,0.0,No
d6864,0.0,No
d6865,0.0,No
d6866,0.0,No
d6867,0.0,No
d6868,0.0,No
d6869,0.0,No
d6870,0.0,No
d6871,0.0,No
d6872,0.0,No
d6873,0.0,No
d6874,0.0,No
d6875,0.0,No
d6876,0.0,No
d6877,0.0,No
d6878,0.0,No
d6879,0.0,No
d6880,0.0,No
d6881,0.0,No
d6882,0.0,No
d6883,0.0,No
d6884,0.0,No
d6885,0.0,No
d6886,0.0,No
d6887,0.0,No
d6888,0.0,No
d6889,0.0,No
d6890,0.0,No
d6891,0.0,No
d6892,0.0,No
d6893,0.0,No
d6894,0.0,No
d6895,0.0,No
d6896,0.0,No
d6897,0.0,No
d6898,0.0,No
d6899,0.0,No
d6900,0.0,No
d6901,0.0,No
d6902,0.0,No
d6903,0.0,No
d6904,0.0,No
d6905,0.0,No
d6906,0.0,No
d6907,0.0,No
d6908,0.0,No
d6909,0.0,No
d6910,0.0,No
d6911,0.0,No
d6912,0.0,No
d6913,0.0,No
d6914,0.0,No
d6915,0.0,No
d6916,0.0,No
d6917,0.0,No
d6918,0.0,No
d6919,0.0,No
d6920,0.0,No
d6921,0.0,No
d6922,0.0,No
d6923,0.0,No
d6924,0.0,No
d6925,0.0,No
d6926,0.0,No
d6927,0.0,No
d6928,0.0,No
d6929,0.0,No
d6930,0.0,No
d6931,0.0,No
d6932,0.0,No
d6933,0.0,No
d6934,0.0,No
d6935,0.0,No
d6936,0.0,No
d6937,0.0,No
d6938,0.0,No
d6939,0.0,No
d6940,0.0,No
d6941,0.0,No
d6942,0.0,No
d6943,0.0,No
d6944,0.0,No
d6945,0.0,No
d6946,0.0,No
d6947,0.0,No
d6948,0.0,No
d6949,0.0,No
d6950,0.0,No
d6951,0.0,No
d6952,0.0,No
d6953,0.0,No
d6954,0.0,No
d6955,0.0,No
d6956,0.0,No
d6957,0.0,No
d6958,0.0,No
d6959,0.0,No
d6960,0.0,No
d6961,0.0,No
d6962,0.0,No
d6963,0.0,No
d6964,0.0,No
d6965,0.0,No
d6966,0.0,No
d6967,0.0,No
d6968,0.0,No
d6969,0.0,No
d6970,0.0,No
d6971,0.0,No
d6972,0.0,No
d6973,0.0,No
d6974,0.0,No
d6975,0.0,No
d6976,0.0,No
d6977,0.0,No
d6978,0.0,No
d6979,0.0,No
d6980,0.0,No
d6981,0.0,No
d6982,0.0,No
d6983,0.0,No
d6984,0.0,No
d6985,0.0,No
d6986,0.0,No
d6987,0.0,No
d6988,0.0,No
d6989,0.0,No
d6990,0.0,No
d6991,0.0,No
d6992,0.0,No
d6993,0.0,No
d6994,0.0,No
d6995,0.0,No
d6996,0.0,No
d6997,0.0,No
d6998,0.0,No
d6999,0.0,No
d7000,0.0,No
d7001,0.0,No
d7002,0.0,No
d7003,0.0,No
d7004,0.0,No
d7005,0.0,No
d7006,0.0,No
d7007,0.0,No
d7008,0.0,No
d7009,0.0,No
d7010,0.0,No
d7011,0.0,No
d7012,0.0,No
d7013,0.0,No
d7014,0.0,No
d7015,0.0,No
d7016,0.0,No
d7017,0.0,No
d7018,0.0,No
d7019,0.0,No
d7020,0.0,No
d7021,0.0,No
d7022,0.0,No
d7023,0.0,No
d7024,0.0,No
d7025,0.0,No
d7026,0.0,No
d7027,0.0,No
d7028,0.0,No
d7029,0.0,No
d7030,0.0,No
d7031,0.0,No
d7032,0.0,No
d7033,0.0,No
d7034,0.0,No
d7035,0.0,No
d7036,0.0,No
d7037,0.0,No
d7038,0.0,No
d7039,0.0,No
d7040,0.0,No
d7041,0.0,No
d7042,0.0,No
d7043,0.0,No
d7044,0.0,No
d7045,0.0,No
d7046,0.0,No
d7047,0.0,No
d7048,0.0,No
d7049,0.0,No
d7050,0.0,No
d7051,0.0,No
d7052,0.0,No
d7053,0.0,No
d7054,0.0,No
d7055,0.0,No
d7056,0.0,No
d7057,0.0,No
d7058,0.0,No
d7059,0.0,No
d7060,0.0,No
d7061,0.0,No
d7062,0.0,No
d7063,0.0,No
d7064,0.0,No
d7065,0.0,No
d7066,0.0,No
d7067,0.0,No
d7068,0.0,No
d7069,0.0,No
d7070,0.0,No
d7071,0.0,No
d7072,0.0,No
d7073,0.0,No
d7074,0.0,No
d7075,0.0,No
d7076,0.0,No
d7077,0.0,No
d7078,0.0,No
d7079,0.0,No
d7080,0.0,No
d7081,0.0,No
d7082,0.0,No
d7083,0.0,No
d7084,0.0,No
d7085,14520.95939293568,Yes
d7086,12561.579417942869,Yes
d7087,730.6532388110195,Yes
d7088,0.0,No
d7089,0.0,No
d7090,0.0,No
d7091,0.0,No
d7092,0.0,No
d7093,0.0,No
d7094,0.0,No
d7095,0.0,No
d7096,0.0,No
d7097,0.0,No
d7098,0.0,No
d7099,0.0,No
d7100,0.0,No
d7101,0.0,No
d7102,0.0,No
d7103,0.0,No
d7104,0.0,No
d7105,0.0,No
d7106,21741.68839653623,Yes
d7107,0.0,No
d7108,0.0,No
d7109,0.0,No
d7110,0.0,No
d7111,0.0,No
d7112,0.0,No
d7113,0.0,No
d7114,0.0,No
d7115,0.0,No
d7116,0.0,No
d7117,0.0,No
d7118,0.0,No
d7119,0.0,No
d7120,0.0,No
d7121,0.0,No
d7122,42291.394122994236,Yes
d7123,0.0,No
d7124,0.0,No
d7125,0.0,No
d7126,0.0,No
d7127,0.0,No
d7128,0.0,No
d7129,0.0,No
d7130,0.0,No
d7131,0.0,No
d7132,17861.75857783129,Yes
d7133,0.0,No
d7134,0.0,No
d7135,0.0,No
d7136,13423.308743184545,Yes
d7137,5204.183861574558,Yes
d7138,0.0,No
d7139,0.0,No
d7140,0.0,No
d7141,0.0,No
d7142,8446.990380863117,Yes
d7143,0.0,No
d7144,0.0,No
d7145,0.0,No
d7146,15007.74191417844,Yes
d7147,0.0,No
d7148,0.0,No
d7149,0.0,No
d7150,0.0,No
d7151,0.0,No
d7152,0.0,No
d7153,0.0,No
d7154,0.0,No
d7155,0.0,No
d7156,0.0,No
d7157,0.0,No
d7158,0.0,No
d7159,0.0,No
d7160,0.0,No
d7161,0.0,No
d7162,0.0,No
d7163,0.0,No
d7164,7845.858499046293,Yes
d7165,0.0,No
d7166,0.0,No
d7167,0.0,No
d7168,0.0,No
d7169,0.0,No
d7170,6826.093666717146,Yes
d7171,0.0,No
d7172,0.0,No
d7173,0.0,No
d7174,0.0,No
d7175,0.0,No
d7176,14971.164874359147,Yes
d7177,0.0,No
d7178,0.0,No
d7179,0.0,No
d7180,3421.2770012909727,Yes
d7181,48182.38009828364,Yes
d7182,0.0,No
d7183,0.0,No
d7184,0.0,No
d7185,0.0,No
d7186,0.0,No
d7187,0.0,No
d7188,0.0,No
d7189,0.0,No
d7190,0.0,No
d7191,0.0,No
d7192,0.0,No
d7193,0.0,No
d7194,0.0,No
d7195,0.0,No
d7196,0.0,No
d7197,0.0,No
d7198,0.0,No
d7199,0.0,No
d7200,0.0,No
d7201,15006.47867648661,Yes
d7202,0.0,No
d7203,6200.845054444037,Yes
d7204,0.0,No
d7205,0.0,No
d7206,0.0,No
d7207,0.0,No
d7208,0.0,No
d7209,0.0,No
d7210,12566.681481734864,Yes
d7211,0.0,No
d7212,0.0,No
d7213,0.0,No
d7214,0.0,No
d7215,0.0,No
d7216,0.0,No
d7217,0.0,No
d7218,0.0,No
d7219,0.0,No
d7220,0.0,No
d7221,0.0,No
d7222,0.0,No
d7223,0.0,No
d7224,0.0,No
d7225,0.0,No
d7226,0.0,No
d7227,0.0,No
d7228,0.0,No
d7229,0.0,No
d7230,0.0,No
d7231,0.0,No
d7232,0.0,No
d7233,0.0,No
d7234,23378.07656387089,Yes
d7235,0.0,No
d7236,0.0,No
d7237,0.0,No
d7238,0.0,No
d7239,0.0,No
d7240,0.0,No
d7241,0.0,No
d7242,0.0,No
d7243,0.0,No
d7244,0.0,No
d7245,0.0,No
d7246,0.0,No
d7247,0.0,No
d7248,0.0,No
d7249,0.0,No
d7250,0.0,No
d7251,0.0,No
d7252,0.0,No
d7253,0.0,No
d7254,0.0,No
d7255,0.0,No
d7256,0.0,No
d7257,0.0,No
d7258,0.0,No
d7259,16676.6335678352,Yes
d7260,0.0,No
d7261,0.0,No
d7262,0.0,No
d7263,0.0,No
d7264,0.0,No
d7265,0.0,No
d7266,0.0,No
d7267,0.0,No
d7268,0.0,No
d7269,0.0,No
d7270,0.0,No
d7271,2962.481710452496,Yes
d7272,0.0,No
d7273,0.0,No
d7274,0.0,No
d7275,0.0,No
d7276,0.0,No
d7277,0.0,No
d7278,0.0,No
d7279,0.0,No
d7280,0.0,No
d7281,0.0,No
d7282,0.0,No
d7283,0.0,No
d7284,0.0,No
d7285,0.0,No
d7286,0.0,No
d7287,0.0,No
d7288,0.0,No
d7289,0.0,No
d7290,0.0,No
d7291,0.0,No
d7292,0.0,No
d7293,0.0,No
d7294,0.0,No
d7295,0.0,No
d7296,0.0,No
d7297,0.0,No
d7298,0.0,No
d7299,0.0,No
d7300,0.0,No
d7301,0.0,No
d7302,14211.087893265898,Yes
d7303,0.0,No
d7304,0.0,No
d7305,0.0,No
d7306,0.0,No
d7307,0.0,No
d7308,0.0,No
d7309,0.0,No
d7310,0.0,No
d7311,0.0,No
d7312,0.0,No
d7313,0.0,No
d7314,0.0,No
d7315,0.0,No
d7316,0.0,No
d7317,0.0,No
d7318,0.0,No
d7319,0.0,No
d7320,0.0,No
d7321,0.0,No
d7322,0.0,No
d7323,0.0,No
d7324,1499.2523509718956,Yes
d7325,0.0,No
d7326,0.0,No
d7327,6156.001572063727,Yes
d7328,7123.491834404407,Yes
d7329,0.0,No
d7330,0.0,No
d7331,0.0,No
d7332,0.0,No
d7333,7013.784595148976,Yes
d7334,0.0,No
d7335,0.0,No
d7336,0.0,No
d7337,0.0,No
d7338,0.0,No
d7339,0.0,No
d7340,0.0,No
d7341,12251.252764486304,Yes
d7342,0.0,No
d7343,0.0,No
d7344,0.0,No
d7345,0.0,No
d7346,0.0,No
d7347,0.0,No
d7348,0.0,No
d7349,0.0,No
d7350,0.0,No
d7351,0.0,No
d7352,12843.111175302392,Yes
d7353,10422.00035932621,Yes
d7354,0.0,No
d7355,0.0,No
d7356,0.0,No
d7357,9053.81546887816,Yes
d7358,32803.69070592612,Yes
d7359,0.0,No
d7360,0.0,No
d7361,0.0,No
d7362,17179.585537856936,Yes
d7363,8892.179024004714,Yes
d7364,0.0,No
d7365,0.0,No
d7366,0.0,No
d7367,0.0,No
d7368,23594.40563874816,Yes
d7369,0.0,No
d7370,0.0,No
d7371,0.0,No
d7372,0.0,No
d7373,0.0,No
d7374,0.0,No
d7375,19650.934969676382,Yes
d7376,6329.9143595460755,Yes
d7377,0.0,No
d7378,0.0,No
d7379,0.0,No
d7380,0.0,No
d7381,5084.978405585856,Yes
d7382,0.0,No
d7383,0.0,No
d7384,0.0,No
d7385,0.0,No
d7386,0.0,No
d7387,0.0,No
d7388,0.0,No
d7389,0.0,No
d7390,0.0,No
d7391,0.0,No
d7392,0.0,No
d7393,0.0,No
d7394,22454.502819455178,Yes
d7395,0.0,No
d7396,0.0,No
d7397,0.0,No
d7398,0.0,No
d7399,0.0,No
d7400,0.0,No
d7401,0.0,No
d7402,0.0,No
d7403,0.0,No
d7404,0.0,No
d7405,0.0,No
d7406,0.0,No
d7407,0.0,No
d7408,0.0,No
d7409,0.0,No
d7410,0.0,No
d7411,6449.705835846528,Yes
d7412,0.0,No
d7413,6375.075853365651,Yes
d7414,0.0,No
d7415,0.0,No
d7416,0.0,No
d7417,0.0,No
d7418,0.0,No
d7419,10433.892890935842,Yes
d7420,0.0,No
d7421,0.0,No
d7422,0.0,No
d7423,0.0,No
d7424,18786.38673994686,Yes
d7425,0.0,No
d7426,6544.575785153281,Yes
d7427,0.0,No
d7428,0.0,No
d7429,0.0,No
d7430,0.0,No
d7431,0.0,No
d7432,62529.47234630663,Yes
d7433,5690.366836780007,Yes
d7434,0.0,No
d7435,0.0,No
d7436,0.0,No
d7437,0.0,No
d7438,0.0,No
d7439,0.0,No
d7440,0.0,No
d7441,5973.09021492256,Yes
d7442,0.0,No
d7443,0.0,No
d7444,0.0,No
d7445,0.0,No
d7446,0.0,No
d7447,0.0,No
d7448,0.0,No
d7449,0.0,No
d7450,10488.430041276431,Yes
d7451,5310.749701181374,Yes
d7452,0.0,No
d7453,25060.182676289565,Yes
d7454,0.0,No
d7455,0.0,No
d7456,0.0,No
d7457,11872.717095847565,Yes
d7458,0.0,No
d7459,0.0,No
d7460,23613.93441257756,Yes
d7461,27464.139717127127,Yes
d7462,0.0,No
d7463,0.0,No
d7464,0.0,No
d7465,0.0,No
d7466,0.0,No
d7467,0.0,No
d7468,16836.55675248693,Yes
d7469,0.0,No
d7470,0.0,No
d7471,11704.878198493428,Yes
d7472,0.0,No
d7473,0.0,No
d7474,0.0,No
d7475,0.0,No
d7476,0.0,No
d7477,0.0,No
