Point,Delivery_date,Delivery_hour,Delivery_interval,Hou_price
N,3/5/20,23.0,1.0,12.06
N,3/5/20,23.0,2.0,12.34
N,3/5/20,23.0,3.0,12.39
N,3/5/20,23.0,4.0,12.35
N,3/5/20,24.0,1.0,12.15
N,3/5/20,24.0,2.0,12.59
N,3/5/20,24.0,3.0,11.76
N,3/5/20,24.0,4.0,11.5
N,3/6/20,1.0,1.0,12.57
N,3/6/20,1.0,2.0,13.04
N,3/6/20,1.0,3.0,12.89
N,3/6/20,1.0,4.0,13.08
N,3/6/20,2.0,1.0,13.04
N,3/6/20,2.0,2.0,13.05
N,3/6/20,2.0,3.0,13.5
N,3/6/20,2.0,4.0,13.85
N,3/6/20,3.0,1.0,13.99
N,3/6/20,3.0,2.0,13.77
N,3/6/20,3.0,3.0,13.7
N,3/6/20,3.0,4.0,13.63
N,3/6/20,4.0,1.0,13.84
N,3/6/20,4.0,2.0,14.11
N,3/6/20,4.0,3.0,14.21
N,3/6/20,4.0,4.0,14.31
N,3/6/20,5.0,1.0,15.73
N,3/6/20,5.0,2.0,14.87
N,3/6/20,5.0,3.0,14.29
N,3/6/20,5.0,4.0,14.14
N,3/6/20,6.0,1.0,13.57
N,3/6/20,6.0,2.0,14.43
N,3/6/20,6.0,3.0,16.15
N,3/6/20,6.0,4.0,16.79
N,3/6/20,7.0,1.0,17.79
N,3/6/20,7.0,2.0,18.2
N,3/6/20,7.0,3.0,18.29
N,3/6/20,7.0,4.0,18.58
N,3/6/20,8.0,1.0,18.7
N,3/6/20,8.0,2.0,18.7
N,3/6/20,8.0,3.0,17.81
N,3/6/20,8.0,4.0,17.67
N,3/6/20,9.0,1.0,17.72
N,3/6/20,9.0,2.0,17.99
N,3/6/20,9.0,3.0,18.34
N,3/6/20,9.0,4.0,17.69
N,3/6/20,10.0,1.0,17.01
N,3/6/20,10.0,2.0,15.68
N,3/6/20,10.0,3.0,13.21
N,3/6/20,10.0,4.0,12.68
N,3/6/20,11.0,1.0,12.68
N,3/6/20,11.0,2.0,12.65
N,3/6/20,11.0,3.0,12.59
N,3/6/20,11.0,4.0,12.57
N,3/6/20,12.0,1.0,12.69
N,3/6/20,12.0,2.0,12.75
N,3/6/20,12.0,3.0,12.76
N,3/6/20,12.0,4.0,12.7
N,3/6/20,13.0,1.0,12.61
N,3/6/20,13.0,2.0,12.8
N,3/6/20,13.0,3.0,12.83
N,3/6/20,13.0,4.0,12.79
N,3/6/20,14.0,1.0,13.0
N,3/6/20,14.0,2.0,12.78
N,3/6/20,14.0,3.0,12.83
N,3/6/20,14.0,4.0,12.89
N,3/6/20,15.0,1.0,12.84
N,3/6/20,15.0,2.0,13.04
N,3/6/20,15.0,3.0,12.91
N,3/6/20,15.0,4.0,12.73
N,3/6/20,16.0,1.0,12.76
N,3/6/20,16.0,2.0,12.74
N,3/6/20,16.0,3.0,12.85
N,3/6/20,16.0,4.0,12.65
N,3/6/20,17.0,1.0,12.7
N,3/6/20,17.0,2.0,12.24
N,3/6/20,17.0,3.0,12.31
N,3/6/20,17.0,4.0,12.32
N,3/6/20,18.0,1.0,12.37
N,3/6/20,18.0,2.0,12.89
N,3/6/20,18.0,3.0,13.44
N,3/6/20,18.0,4.0,13.5
N,3/6/20,19.0,1.0,13.58
N,3/6/20,19.0,2.0,17.17
N,3/6/20,19.0,3.0,20.32
N,3/6/20,19.0,4.0,14.1
N,3/6/20,20.0,1.0,14.13
N,3/6/20,20.0,2.0,8.08
N,3/6/20,20.0,3.0,-1.37
N,3/6/20,20.0,4.0,-1.8
N,3/6/20,21.0,1.0,-2.89
N,3/6/20,21.0,2.0,-7.45
N,3/6/20,21.0,3.0,-7.12
N,3/6/20,21.0,4.0,-6.31
N,3/6/20,22.0,1.0,-6.09
N,3/6/20,22.0,2.0,-6.32
N,3/6/20,22.0,3.0,-6.2
N,3/6/20,22.0,4.0,-6.29
N,3/6/20,23.0,1.0,-6.77
N,3/6/20,23.0,2.0,-6.89
N,3/6/20,23.0,3.0,-7.01
N,3/6/20,23.0,4.0,-6.98
N,3/6/20,24.0,1.0,-6.49
N,3/6/20,24.0,2.0,-6.27
N,3/6/20,24.0,3.0,-6.29
N,3/6/20,24.0,4.0,-6.33
N,3/7/20,1.0,1.0,-6.26
N,3/7/20,1.0,2.0,-6.28
N,3/7/20,1.0,3.0,-6.2
N,3/7/20,1.0,4.0,-6.01
N,3/7/20,2.0,1.0,-6.01
N,3/7/20,2.0,2.0,-6.07
N,3/7/20,2.0,3.0,-6.15
N,3/7/20,2.0,4.0,-6.0
N,3/7/20,3.0,1.0,-6.0
N,3/7/20,3.0,2.0,-1.68
N,3/7/20,3.0,3.0,-0.97
N,3/7/20,3.0,4.0,-2.56
N,3/7/20,4.0,1.0,-5.98
N,3/7/20,4.0,2.0,-5.99
N,3/7/20,4.0,3.0,-5.98
N,3/7/20,4.0,4.0,-3.68
N,3/7/20,5.0,1.0,-2.01
N,3/7/20,5.0,2.0,-1.05
N,3/7/20,5.0,3.0,0.75
N,3/7/20,5.0,4.0,1.82
N,3/7/20,6.0,1.0,2.06
N,3/7/20,6.0,2.0,1.89
N,3/7/20,6.0,3.0,2.31
N,3/7/20,6.0,4.0,2.84
N,3/7/20,7.0,1.0,2.72
N,3/7/20,7.0,2.0,2.49
N,3/7/20,7.0,3.0,1.87
N,3/7/20,7.0,4.0,1.63
N,3/7/20,8.0,1.0,1.56
N,3/7/20,8.0,2.0,1.82
N,3/7/20,8.0,3.0,2.85
N,3/7/20,8.0,4.0,1.98
N,3/7/20,9.0,1.0,2.23
N,3/7/20,9.0,2.0,1.97
N,3/7/20,9.0,3.0,2.09
N,3/7/20,9.0,4.0,2.43
N,3/7/20,10.0,1.0,2.33
N,3/7/20,10.0,2.0,1.15
N,3/7/20,10.0,3.0,0.12
N,3/7/20,10.0,4.0,-7.9
N,3/7/20,11.0,1.0,-6.51
N,3/7/20,11.0,2.0,-6.22
N,3/7/20,11.0,3.0,-6.06
N,3/7/20,11.0,4.0,-5.98
N,3/7/20,12.0,1.0,-5.98
N,3/7/20,12.0,2.0,-5.99
N,3/7/20,12.0,3.0,-6.0
N,3/7/20,12.0,4.0,-4.79
N,3/7/20,13.0,1.0,-5.92
N,3/7/20,13.0,2.0,-2.3
N,3/7/20,13.0,3.0,-2.35
N,3/7/20,13.0,4.0,-1.51
N,3/7/20,14.0,1.0,-1.26
N,3/7/20,14.0,2.0,-0.99
N,3/7/20,14.0,3.0,-1.56
N,3/7/20,14.0,4.0,-1.75
N,3/7/20,15.0,1.0,-1.81
N,3/7/20,15.0,2.0,-1.77
N,3/7/20,15.0,3.0,-1.83
N,3/7/20,15.0,4.0,-1.61
N,3/7/20,16.0,1.0,-2.49
N,3/7/20,16.0,2.0,-2.65
N,3/7/20,16.0,3.0,-4.42
N,3/7/20,16.0,4.0,-5.55
N,3/7/20,17.0,1.0,-4.97
N,3/7/20,17.0,2.0,-5.09
N,3/7/20,17.0,3.0,-6.02
N,3/7/20,17.0,4.0,-5.55
N,3/7/20,18.0,1.0,-6.13
N,3/7/20,18.0,2.0,-5.99
N,3/7/20,18.0,3.0,-6.13
N,3/7/20,18.0,4.0,-6.13
N,3/7/20,19.0,1.0,-6.18
N,3/7/20,19.0,2.0,-6.51
N,3/7/20,19.0,3.0,-5.97
N,3/7/20,19.0,4.0,-5.98
N,3/7/20,20.0,1.0,-6.0
N,3/7/20,20.0,2.0,-5.98
N,3/7/20,20.0,3.0,-6.04
N,3/7/20,20.0,4.0,-6.17
N,3/7/20,21.0,1.0,-6.17
N,3/7/20,21.0,2.0,-6.17
N,3/7/20,21.0,3.0,-6.17
N,3/7/20,21.0,4.0,-6.17
N,3/7/20,22.0,1.0,-6.17
N,3/7/20,22.0,2.0,-6.17
N,3/7/20,22.0,3.0,-6.17
N,3/7/20,22.0,4.0,-6.17
N,3/7/20,23.0,1.0,-6.17
N,3/7/20,23.0,2.0,-6.15
N,3/7/20,23.0,3.0,-6.15
N,3/7/20,23.0,4.0,-6.15
N,3/7/20,24.0,1.0,-6.15
N,3/7/20,24.0,2.0,-6.14
N,3/7/20,24.0,3.0,-6.15
N,3/7/20,24.0,4.0,-6.15
N,3/8/20,1.0,1.0,-6.15
N,3/8/20,1.0,2.0,-6.15
N,3/8/20,1.0,3.0,-6.16
N,3/8/20,1.0,4.0,-6.17
N,3/8/20,2.0,1.0,-6.16
N,3/8/20,2.0,2.0,-6.1
N,3/8/20,2.0,3.0,-5.98
N,3/8/20,2.0,4.0,-5.98
N,3/8/20,4.0,1.0,-5.98
N,3/8/20,4.0,2.0,-5.98
N,3/8/20,4.0,3.0,-5.98
N,3/8/20,4.0,4.0,-5.97
N,3/8/20,5.0,1.0,-4.18
N,3/8/20,5.0,2.0,-1.33
N,3/8/20,5.0,3.0,-1.33
N,3/8/20,5.0,4.0,-1.17
N,3/8/20,6.0,1.0,-1.19
N,3/8/20,6.0,2.0,-0.93
N,3/8/20,6.0,3.0,-1.02
N,3/8/20,6.0,4.0,-0.86
N,3/8/20,7.0,1.0,-0.47
N,3/8/20,7.0,2.0,-0.24
N,3/8/20,7.0,3.0,-0.28
N,3/8/20,7.0,4.0,0.21
N,3/8/20,8.0,1.0,0.32
N,3/8/20,8.0,2.0,0.11
N,3/8/20,8.0,3.0,0.6
N,3/8/20,8.0,4.0,0.75
N,3/8/20,9.0,1.0,0.94
N,3/8/20,9.0,2.0,0.96
N,3/8/20,9.0,3.0,0.99
N,3/8/20,9.0,4.0,1.78
N,3/8/20,10.0,1.0,2.1
N,3/8/20,10.0,2.0,3.39
N,3/8/20,10.0,3.0,3.83
N,3/8/20,10.0,4.0,3.2
N,3/8/20,11.0,1.0,2.15
N,3/8/20,11.0,2.0,3.54
N,3/8/20,11.0,3.0,3.49
N,3/8/20,11.0,4.0,2.97
N,3/8/20,12.0,1.0,2.03
N,3/8/20,12.0,2.0,5.5
N,3/8/20,12.0,3.0,6.76
N,3/8/20,12.0,4.0,4.25
N,3/8/20,13.0,1.0,4.0
N,3/8/20,13.0,2.0,2.69
N,3/8/20,13.0,3.0,0.88
N,3/8/20,13.0,4.0,0.41
N,3/8/20,14.0,1.0,0.36
N,3/8/20,14.0,2.0,0.31
N,3/8/20,14.0,3.0,-0.2
N,3/8/20,14.0,4.0,-1.18
N,3/8/20,15.0,1.0,-1.87
N,3/8/20,15.0,2.0,-1.96
N,3/8/20,15.0,3.0,-1.91
N,3/8/20,15.0,4.0,-1.86
N,3/8/20,16.0,1.0,-2.05
N,3/8/20,16.0,2.0,-2.29
N,3/8/20,16.0,3.0,-2.2
N,3/8/20,16.0,4.0,-2.24
N,3/8/20,17.0,1.0,-1.95
N,3/8/20,17.0,2.0,-2.12
N,3/8/20,17.0,3.0,-2.22
N,3/8/20,17.0,4.0,-2.64
N,3/8/20,18.0,1.0,-2.89
N,3/8/20,18.0,2.0,-2.9
N,3/8/20,18.0,3.0,-3.03
N,3/8/20,18.0,4.0,-3.09
N,3/8/20,19.0,1.0,-3.06
N,3/8/20,19.0,2.0,-2.96
N,3/8/20,19.0,3.0,-2.52
N,3/8/20,19.0,4.0,-2.25
N,3/8/20,20.0,1.0,-1.11
N,3/8/20,20.0,2.0,-0.74
N,3/8/20,20.0,3.0,-1.02
N,3/8/20,20.0,4.0,-0.99
N,3/8/20,21.0,1.0,-2.27
N,3/8/20,21.0,2.0,-2.48
N,3/8/20,21.0,3.0,-2.52
N,3/8/20,21.0,4.0,-2.54
N,3/8/20,22.0,1.0,-2.72
N,3/8/20,22.0,2.0,-2.92
N,3/8/20,22.0,3.0,-2.22
N,3/8/20,22.0,4.0,-1.95
N,3/8/20,23.0,1.0,-2.05
N,3/8/20,23.0,2.0,-1.86
N,3/8/20,23.0,3.0,-2.16
N,3/8/20,23.0,4.0,-1.95
N,3/8/20,24.0,1.0,-2.3
N,3/8/20,24.0,2.0,-2.33
N,3/8/20,24.0,3.0,-2.41
N,3/8/20,24.0,4.0,-2.36
N,3/9/20,1.0,1.0,-1.77
N,3/9/20,1.0,2.0,-2.16
N,3/9/20,1.0,3.0,-1.31
N,3/9/20,1.0,4.0,-3.3
N,3/9/20,2.0,1.0,-3.68
N,3/9/20,2.0,2.0,-3.58
N,3/9/20,2.0,3.0,-2.33
N,3/9/20,2.0,4.0,-5.33
N,3/9/20,3.0,1.0,-4.29
N,3/9/20,3.0,2.0,-3.53
N,3/9/20,3.0,3.0,-2.19
N,3/9/20,3.0,4.0,-4.09
N,3/9/20,4.0,1.0,-1.2
N,3/9/20,4.0,2.0,-4.29
N,3/9/20,4.0,3.0,-6.39
N,3/9/20,4.0,4.0,-6.59
N,3/9/20,5.0,1.0,-6.58
N,3/9/20,5.0,2.0,-6.47
N,3/9/20,5.0,3.0,-6.55
N,3/9/20,5.0,4.0,-6.47
N,3/9/20,6.0,1.0,-5.4
N,3/9/20,6.0,2.0,-4.38
N,3/9/20,6.0,3.0,-6.17
N,3/9/20,6.0,4.0,-6.99
N,3/9/20,7.0,1.0,-6.48
N,3/9/20,7.0,2.0,-4.84
N,3/9/20,7.0,3.0,-1.76
N,3/9/20,7.0,4.0,-0.86
N,3/9/20,8.0,1.0,-1.08
N,3/9/20,8.0,2.0,-1.38
N,3/9/20,8.0,3.0,-0.47
N,3/9/20,8.0,4.0,0.13
N,3/9/20,9.0,1.0,0.73
N,3/9/20,9.0,2.0,-4.28
N,3/9/20,9.0,3.0,-4.06
N,3/9/20,9.0,4.0,-6.08
N,3/9/20,10.0,1.0,-6.06
N,3/9/20,10.0,2.0,-11.21
N,3/9/20,10.0,3.0,-10.82
N,3/9/20,10.0,4.0,-9.96
N,3/9/20,11.0,1.0,-9.77
N,3/9/20,11.0,2.0,-5.9
N,3/9/20,11.0,3.0,-5.43
N,3/9/20,11.0,4.0,-5.41
N,3/9/20,12.0,1.0,3.12
N,3/9/20,12.0,2.0,7.82
N,3/9/20,12.0,3.0,8.96
N,3/9/20,12.0,4.0,9.8
N,3/9/20,13.0,1.0,10.28
N,3/9/20,13.0,2.0,10.71
N,3/9/20,13.0,3.0,11.7
N,3/9/20,13.0,4.0,11.86
N,3/9/20,14.0,1.0,14.17
N,3/9/20,14.0,2.0,13.92
N,3/9/20,14.0,3.0,14.58
N,3/9/20,14.0,4.0,14.98
N,3/9/20,15.0,1.0,15.13
N,3/9/20,15.0,2.0,15.77
N,3/9/20,15.0,3.0,15.48
N,3/9/20,15.0,4.0,15.52
N,3/9/20,16.0,1.0,15.45
N,3/9/20,16.0,2.0,15.29
N,3/9/20,16.0,3.0,16.25
N,3/9/20,16.0,4.0,16.25
N,3/9/20,17.0,1.0,17.03
N,3/9/20,17.0,2.0,16.65
N,3/9/20,17.0,3.0,17.03
N,3/9/20,17.0,4.0,17.51
N,3/9/20,18.0,1.0,17.86
N,3/9/20,18.0,2.0,18.27
N,3/9/20,18.0,3.0,19.49
N,3/9/20,18.0,4.0,26.28
N,3/9/20,19.0,1.0,20.49
N,3/9/20,19.0,2.0,21.35
N,3/9/20,19.0,3.0,74.45
N,3/9/20,19.0,4.0,222.95
N,3/9/20,20.0,1.0,82.05
N,3/9/20,20.0,2.0,54.12
N,3/9/20,20.0,3.0,22.03
N,3/9/20,20.0,4.0,20.55
N,3/9/20,21.0,1.0,16.91
N,3/9/20,21.0,2.0,17.0
N,3/9/20,21.0,3.0,17.26
N,3/9/20,21.0,4.0,17.48
N,3/9/20,22.0,1.0,16.14
N,3/9/20,22.0,2.0,15.79
N,3/9/20,22.0,3.0,16.58
N,3/9/20,22.0,4.0,15.2
N,3/9/20,23.0,1.0,14.85
N,3/9/20,23.0,2.0,14.77
N,3/9/20,23.0,3.0,12.3
N,3/9/20,23.0,4.0,10.48
N,3/9/20,24.0,1.0,11.74
N,3/9/20,24.0,2.0,13.49
N,3/9/20,24.0,3.0,14.22
N,3/9/20,24.0,4.0,13.71
N,3/10/20,1.0,1.0,12.7
N,3/10/20,1.0,2.0,12.63
N,3/10/20,1.0,3.0,11.8
N,3/10/20,1.0,4.0,11.85
N,3/10/20,2.0,1.0,12.02
N,3/10/20,2.0,2.0,11.61
N,3/10/20,2.0,3.0,11.55
N,3/10/20,2.0,4.0,10.51
N,3/10/20,3.0,1.0,9.43
N,3/10/20,3.0,2.0,9.21
N,3/10/20,3.0,3.0,9.3
N,3/10/20,3.0,4.0,9.47
N,3/10/20,4.0,1.0,9.33
N,3/10/20,4.0,2.0,8.77
N,3/10/20,4.0,3.0,9.73
N,3/10/20,4.0,4.0,10.06
N,3/10/20,5.0,1.0,10.58
N,3/10/20,5.0,2.0,10.79
N,3/10/20,5.0,3.0,10.92
N,3/10/20,5.0,4.0,11.56
N,3/10/20,6.0,1.0,11.73
N,3/10/20,6.0,2.0,12.03
N,3/10/20,6.0,3.0,12.33
N,3/10/20,6.0,4.0,12.56
N,3/10/20,7.0,1.0,12.87
N,3/10/20,7.0,2.0,13.26
N,3/10/20,7.0,3.0,12.72
N,3/10/20,7.0,4.0,13.4
N,3/10/20,8.0,1.0,13.35
N,3/10/20,8.0,2.0,14.11
N,3/10/20,8.0,3.0,15.34
N,3/10/20,8.0,4.0,16.09
N,3/10/20,9.0,1.0,19.21
N,3/10/20,9.0,2.0,18.03
N,3/10/20,9.0,3.0,17.83
N,3/10/20,9.0,4.0,17.38
N,3/10/20,10.0,1.0,18.55
N,3/10/20,10.0,2.0,18.87
N,3/10/20,10.0,3.0,18.38
N,3/10/20,10.0,4.0,18.97
N,3/10/20,11.0,1.0,19.03
N,3/10/20,11.0,2.0,19.2
N,3/10/20,11.0,3.0,19.56
N,3/10/20,11.0,4.0,18.95
N,3/10/20,12.0,1.0,19.04
N,3/10/20,12.0,2.0,19.06
N,3/10/20,12.0,3.0,19.52
N,3/10/20,12.0,4.0,18.48
N,3/10/20,13.0,1.0,18.92
N,3/10/20,13.0,2.0,19.63
N,3/10/20,13.0,3.0,19.06
N,3/10/20,13.0,4.0,20.05
N,3/10/20,14.0,1.0,19.46
N,3/10/20,14.0,2.0,19.3
N,3/10/20,14.0,3.0,19.22
N,3/10/20,14.0,4.0,18.7
N,3/10/20,15.0,1.0,17.85
N,3/10/20,15.0,2.0,17.42
N,3/10/20,15.0,3.0,17.42
N,3/10/20,15.0,4.0,16.79
N,3/10/20,16.0,1.0,16.59
N,3/10/20,16.0,2.0,16.89
N,3/10/20,16.0,3.0,16.11
N,3/10/20,16.0,4.0,15.57
N,3/10/20,17.0,1.0,17.1
N,3/10/20,17.0,2.0,16.11
N,3/10/20,17.0,3.0,15.81
N,3/10/20,17.0,4.0,15.45
N,3/10/20,18.0,1.0,14.42
N,3/10/20,18.0,2.0,12.51
N,3/10/20,18.0,3.0,11.79
N,3/10/20,18.0,4.0,10.57
N,3/10/20,19.0,1.0,5.42
N,3/10/20,19.0,2.0,9.16
N,3/10/20,19.0,3.0,9.3
N,3/10/20,19.0,4.0,10.56
N,3/10/20,20.0,1.0,15.22
N,3/10/20,20.0,2.0,15.93
N,3/10/20,20.0,3.0,17.11
N,3/10/20,20.0,4.0,15.76
N,3/10/20,21.0,1.0,13.03
N,3/10/20,21.0,2.0,9.26
N,3/10/20,21.0,3.0,4.05
N,3/10/20,21.0,4.0,3.44
N,3/10/20,22.0,1.0,2.97
N,3/10/20,22.0,2.0,2.52
N,3/10/20,22.0,3.0,1.5
N,3/10/20,22.0,4.0,-0.44
N,3/10/20,23.0,1.0,-2.74
N,3/10/20,23.0,2.0,-6.04
N,3/10/20,23.0,3.0,-2.63
N,3/10/20,23.0,4.0,-5.99
N,3/10/20,24.0,1.0,-6.02
N,3/10/20,24.0,2.0,-6.01
N,3/10/20,24.0,3.0,-3.78
N,3/10/20,24.0,4.0,-1.0
N,3/11/20,1.0,1.0,-2.58
N,3/11/20,1.0,2.0,-6.01
N,3/11/20,1.0,3.0,-5.06
N,3/11/20,1.0,4.0,-2.68
N,3/11/20,2.0,1.0,0.55
N,3/11/20,2.0,2.0,4.22
N,3/11/20,2.0,3.0,5.17
N,3/11/20,2.0,4.0,5.04
N,3/11/20,3.0,1.0,2.5
N,3/11/20,3.0,2.0,2.31
N,3/11/20,3.0,3.0,2.79
N,3/11/20,3.0,4.0,2.82
N,3/11/20,4.0,1.0,3.15
N,3/11/20,4.0,2.0,3.25
N,3/11/20,4.0,3.0,3.31
N,3/11/20,4.0,4.0,3.73
N,3/11/20,5.0,1.0,5.72
N,3/11/20,5.0,2.0,6.48
N,3/11/20,5.0,3.0,9.25
N,3/11/20,5.0,4.0,7.79
N,3/11/20,6.0,1.0,5.48
N,3/11/20,6.0,2.0,6.09
N,3/11/20,6.0,3.0,6.71
N,3/11/20,6.0,4.0,7.03
N,3/11/20,7.0,1.0,7.97
N,3/11/20,7.0,2.0,8.06
N,3/11/20,7.0,3.0,7.94
N,3/11/20,7.0,4.0,8.83
N,3/11/20,8.0,1.0,10.93
N,3/11/20,8.0,2.0,12.48
N,3/11/20,8.0,3.0,12.83
N,3/11/20,8.0,4.0,13.3
N,3/11/20,9.0,1.0,13.86
N,3/11/20,9.0,2.0,14.08
N,3/11/20,9.0,3.0,16.53
N,3/11/20,9.0,4.0,14.48
N,3/11/20,10.0,1.0,16.28
N,3/11/20,10.0,2.0,16.84
N,3/11/20,10.0,3.0,18.16
N,3/11/20,10.0,4.0,18.55
N,3/11/20,11.0,1.0,18.79
N,3/11/20,11.0,2.0,19.12
N,3/11/20,11.0,3.0,19.02
N,3/11/20,11.0,4.0,19.04
N,3/11/20,12.0,1.0,18.9
N,3/11/20,12.0,2.0,19.15
N,3/11/20,12.0,3.0,20.81
N,3/11/20,12.0,4.0,20.89
N,3/11/20,13.0,1.0,25.4
N,3/11/20,13.0,2.0,25.89
N,3/11/20,13.0,3.0,30.38
N,3/11/20,13.0,4.0,25.4
N,3/11/20,14.0,1.0,22.61
N,3/11/20,14.0,2.0,26.19
N,3/11/20,14.0,3.0,30.61
N,3/11/20,14.0,4.0,28.17
N,3/11/20,15.0,1.0,29.34
N,3/11/20,15.0,2.0,32.33
N,3/11/20,15.0,3.0,37.98
N,3/11/20,15.0,4.0,38.04
N,3/11/20,16.0,1.0,28.99
N,3/11/20,16.0,2.0,24.98
N,3/11/20,16.0,3.0,26.95
N,3/11/20,16.0,4.0,46.32
N,3/11/20,17.0,1.0,43.99
N,3/11/20,17.0,2.0,103.31
N,3/11/20,17.0,3.0,28.27
N,3/11/20,17.0,4.0,32.79
N,3/11/20,18.0,1.0,32.65
N,3/11/20,18.0,2.0,155.48
N,3/11/20,18.0,3.0,65.91
N,3/11/20,18.0,4.0,41.51
N,3/11/20,19.0,1.0,34.01
N,3/11/20,19.0,2.0,56.43
N,3/11/20,19.0,3.0,102.1
N,3/11/20,19.0,4.0,97.51
N,3/11/20,20.0,1.0,55.21
N,3/11/20,20.0,2.0,38.31
N,3/11/20,20.0,3.0,73.38
N,3/11/20,20.0,4.0,41.84
N,3/11/20,21.0,1.0,21.89
N,3/11/20,21.0,2.0,19.13
N,3/11/20,21.0,3.0,16.21
N,3/11/20,21.0,4.0,16.72
N,3/11/20,22.0,1.0,18.23
N,3/11/20,22.0,2.0,18.8
N,3/11/20,22.0,3.0,16.17
N,3/11/20,22.0,4.0,15.14
N,3/11/20,23.0,1.0,8.14
N,3/11/20,23.0,2.0,14.84
N,3/11/20,23.0,3.0,4.05
N,3/11/20,23.0,4.0,1.61
N,3/11/20,24.0,1.0,-2.69
N,3/11/20,24.0,2.0,-2.83
N,3/11/20,24.0,3.0,-4.97
N,3/11/20,24.0,4.0,-2.46
N,3/12/20,1.0,1.0,-1.02
N,3/12/20,1.0,2.0,-2.34
N,3/12/20,1.0,3.0,3.97
N,3/12/20,1.0,4.0,4.25
N,3/12/20,2.0,1.0,8.51
N,3/12/20,2.0,2.0,12.54
N,3/12/20,2.0,3.0,11.79
N,3/12/20,2.0,4.0,10.89
N,3/12/20,3.0,1.0,7.68
N,3/12/20,3.0,2.0,5.48
N,3/12/20,3.0,3.0,8.53
N,3/12/20,3.0,4.0,4.36
N,3/12/20,4.0,1.0,4.79
N,3/12/20,4.0,2.0,4.6
N,3/12/20,4.0,3.0,3.98
N,3/12/20,4.0,4.0,2.7
N,3/12/20,5.0,1.0,2.75
N,3/12/20,5.0,2.0,3.04
N,3/12/20,5.0,3.0,3.8
N,3/12/20,5.0,4.0,5.12
N,3/12/20,6.0,1.0,6.23
N,3/12/20,6.0,2.0,5.13
N,3/12/20,6.0,3.0,3.83
N,3/12/20,6.0,4.0,5.77
N,3/12/20,7.0,1.0,8.78
N,3/12/20,7.0,2.0,9.36
N,3/12/20,7.0,3.0,9.09
N,3/12/20,7.0,4.0,10.8
N,3/12/20,8.0,1.0,13.12
N,3/12/20,8.0,2.0,15.16
N,3/12/20,8.0,3.0,12.72
N,3/12/20,8.0,4.0,14.22
N,3/12/20,9.0,1.0,13.95
N,3/12/20,9.0,2.0,13.89
N,3/12/20,9.0,3.0,14.34
N,3/12/20,9.0,4.0,14.14
N,3/12/20,10.0,1.0,14.91
N,3/12/20,10.0,2.0,17.7
N,3/12/20,10.0,3.0,21.34
N,3/12/20,10.0,4.0,18.44
N,3/12/20,11.0,1.0,22.07
N,3/12/20,11.0,2.0,20.37
N,3/12/20,11.0,3.0,19.76
N,3/12/20,11.0,4.0,19.93
N,3/12/20,12.0,1.0,20.73
N,3/12/20,12.0,2.0,41.22
N,3/12/20,12.0,3.0,40.61
N,3/12/20,12.0,4.0,22.64
N,3/12/20,13.0,1.0,21.56
N,3/12/20,13.0,2.0,117.68
N,3/12/20,13.0,3.0,184.44
N,3/12/20,13.0,4.0,39.18
N,3/12/20,14.0,1.0,421.08
N,3/12/20,14.0,2.0,28.86
N,3/12/20,14.0,3.0,67.94
N,3/12/20,14.0,4.0,26.7
N,3/12/20,15.0,1.0,33.45
N,3/12/20,15.0,2.0,73.91
N,3/12/20,15.0,3.0,404.89
N,3/12/20,15.0,4.0,193.02
N,3/12/20,16.0,1.0,44.71
N,3/12/20,16.0,2.0,60.83
N,3/12/20,16.0,3.0,124.0
N,3/12/20,16.0,4.0,174.56
N,3/12/20,17.0,1.0,248.37
N,3/12/20,17.0,2.0,356.95
N,3/12/20,17.0,3.0,199.9
N,3/12/20,17.0,4.0,220.82
N,3/12/20,18.0,1.0,91.94
N,3/12/20,18.0,2.0,34.12
N,3/12/20,18.0,3.0,59.65
N,3/12/20,18.0,4.0,34.79
N,3/12/20,19.0,1.0,44.22
N,3/12/20,19.0,2.0,23.52
N,3/12/20,19.0,3.0,23.44
N,3/12/20,19.0,4.0,23.51
N,3/12/20,20.0,1.0,20.97
N,3/12/20,20.0,2.0,25.34
N,3/12/20,20.0,3.0,44.07
N,3/12/20,20.0,4.0,34.8
N,3/12/20,21.0,1.0,22.9
N,3/12/20,21.0,2.0,20.85
N,3/12/20,21.0,3.0,21.47
N,3/12/20,21.0,4.0,26.13
N,3/12/20,22.0,1.0,21.41
N,3/12/20,22.0,2.0,22.55
N,3/12/20,22.0,3.0,34.7
N,3/12/20,22.0,4.0,22.97
N,3/12/20,23.0,1.0,22.05
N,3/12/20,23.0,2.0,22.47
N,3/12/20,23.0,3.0,21.64
N,3/12/20,23.0,4.0,23.15
N,3/12/20,24.0,1.0,19.68
N,3/12/20,24.0,2.0,19.38
N,3/12/20,24.0,3.0,18.08
N,3/12/20,24.0,4.0,18.98
N,3/13/20,1.0,1.0,19.03
N,3/13/20,1.0,2.0,17.66
N,3/13/20,1.0,3.0,16.16
N,3/13/20,1.0,4.0,15.19
N,3/13/20,2.0,1.0,14.0
N,3/13/20,2.0,2.0,12.76
N,3/13/20,2.0,3.0,12.81
N,3/13/20,2.0,4.0,11.31
N,3/13/20,3.0,1.0,9.04
N,3/13/20,3.0,2.0,9.67
N,3/13/20,3.0,3.0,8.12
