# 1. Arc ID| 2. Arc first node| 3. Arc second node| 4. Arc capacity|5. Arc length
A13015|NC187|NC207|1.00E+06|45.93471859
A13016|NC187|NC213|1.00E+06|33.98067959
A13017|NC187|NC215|1.00E+06|12.8208921
A13018|NC187|NC216|1.00E+06|391.8571898
A13019|NC187|NC217|1.00E+06|393.6578046
A13020|NC187|NC219|1.00E+06|382.2818763
A13021|NC187|NC220|1.00E+06|281.4319881
A13022|NC187|NC222|1.00E+06|300.2825571
A13023|NC187|NC223|1.00E+06|295.0450024
A13024|NC187|NC224|1.00E+06|205.6626359
A13025|NC187|NC227|1.00E+06|221.1174659
A13026|NC187|NC228|1.00E+06|93.8454589
A13027|NC187|NC229|1.00E+06|103.4579027
A13028|NC187|NC230|1.00E+06|112.2208602
A13029|NC187|NC231|1.00E+06|403.4739393
A13030|NC187|NC233|1.00E+06|12.88078997
A13031|NC187|NC234|1.00E+06|34.46706526
A13032|NC187|NC236|1.00E+06|117.7512647
A13033|NC187|NC237|1.00E+06|142.9934761
A13034|NC187|NC238|1.00E+06|123.9086646
A13035|NC187|NC240|1.00E+06|113.3629527
A13036|NC187|NC241|1.00E+06|95.09811644
A13037|NC187|NC242|1.00E+06|104.2143811
A13038|NC187|NC243|1.00E+06|68.74443734
A13039|NC187|NC245|1.00E+06|207.0865066
A13040|NC188|NC002|1.00E+06|192.3465437
A13041|NC188|NC003|1.00E+06|286.5054603
A13042|NC188|NC004|1.00E+06|96.8558189
A13043|NC188|NC005|1.00E+06|63.64192767
A13044|NC188|NC006|1.00E+06|93.54916699
A13045|NC188|NC007|1.00E+06|86.79437728
A13046|NC188|NC008|1.00E+06|81.25448498
A13047|NC188|NC013|1.00E+06|321.7247501
A13048|NC188|NC015|1.00E+06|296.7346085
A13049|NC188|NC025|1.00E+06|311.5315437
A13050|NC188|NC026|1.00E+06|299.1349993
A13051|NC188|NC029|1.00E+06|15.38131282
A13052|NC188|NC031|1.00E+06|138.1202097
A13053|NC188|NC032|1.00E+06|307.4381572
A13054|NC188|NC034|1.00E+06|300.3734342
A13055|NC188|NC040|1.00E+06|304.1460813
A13056|NC188|NC041|1.00E+06|79.49667583
A13057|NC188|NC042|1.00E+06|41.83056037
A13058|NC188|NC043|1.00E+06|126.0630823
A13059|NC188|NC044|1.00E+06|130.8867174
A13060|NC188|NC045|1.00E+06|105.2267075
A13061|NC188|NC048|1.00E+06|113.3277639
A13062|NC188|NC049|1.00E+06|89.35896431
A13063|NC188|NC050|1.00E+06|126.3386872
A13064|NC188|NC051|1.00E+06|262.0474595
A13065|NC188|NC052|1.00E+06|117.6874686
A13066|NC188|NC054|1.00E+06|251.3438968
A13067|NC188|NC061|1.00E+06|269.9129491
A13068|NC188|NC063|1.00E+06|246.8489602
A13069|NC188|NC064|1.00E+06|249.3303323
A13070|NC188|NC065|1.00E+06|295.869001
A13071|NC188|NC066|1.00E+06|278.3672859
A13072|NC188|NC068|1.00E+06|275.4949819
A13073|NC188|NC069|1.00E+06|288.1603948
A13074|NC188|NC070|1.00E+06|343.712459
A13075|NC188|NC071|1.00E+06|16.28214479
A13076|NC188|NC074|1.00E+06|42.43052177
A13077|NC188|NC076|1.00E+06|296.9488833
A13078|NC188|NC080|1.00E+06|261.320509
A13079|NC188|NC086|1.00E+06|263.8056516
A13080|NC188|NC089|1.00E+06|293.1464023
A13081|NC188|NC090|1.00E+06|197.9045418
A13082|NC188|NC092|1.00E+06|216.9709582
A13083|NC188|NC093|1.00E+06|206.4304658
A13084|NC188|NC095|1.00E+06|246.1686013
A13085|NC188|NC097|1.00E+06|237.8908442
A13086|NC188|NC101|1.00E+06|299.8476782
A13087|NC188|NC105|1.00E+06|89.1015773
A13088|NC188|NC106|1.00E+06|65.71833403
A13089|NC188|NC107|1.00E+06|307.8387445
A13090|NC188|NC109|1.00E+06|300.6927173
A13091|NC188|NC110|1.00E+06|308.9951428
A13092|NC188|NC111|1.00E+06|158.0774336
A13093|NC188|NC115|1.00E+06|333.0591863
A13094|NC188|NC116|1.00E+06|337.6803257
A13095|NC188|NC120|1.00E+06|333.5630414
A13096|NC188|NC121|1.00E+06|337.2365594
A13097|NC188|NC128|1.00E+06|252.8325359
A13098|NC188|NC130|1.00E+06|278.4949695
A13099|NC188|NC132|1.00E+06|225.4359207
A13100|NC188|NC133|1.00E+06|231.0011335
A13101|NC188|NC136|1.00E+06|320.7515779
A13102|NC188|NC143|1.00E+06|335.1599159
A13103|NC188|NC146|1.00E+06|326.56357
A13104|NC188|NC150|1.00E+06|341.1303423
A13105|NC188|NC152|1.00E+06|169.0203132
A13106|NC188|NC154|1.00E+06|153.2023315
A13107|NC188|NC157|1.00E+06|144.2866439
A13108|NC188|NC158|1.00E+06|206.1509331
A13109|NC188|NC160|1.00E+06|207.914113
A13110|NC188|NC161|1.00E+06|194.1207638
A13111|NC188|NC162|1.00E+06|310.783416
A13112|NC188|NC166|1.00E+06|197.7777151
A13113|NC188|NC167|1.00E+06|124.6245101
A13114|NC188|NC168|1.00E+06|131.1410709
A13115|NC188|NC173|1.00E+06|289.3034457
A13116|NC188|NC174|1.00E+06|278.4316862
A13117|NC188|NC175|1.00E+06|269.4336752
A13118|NC188|NC179|1.00E+06|247.2938292
A13119|NC188|NC189|1.00E+06|1.507964967
A13120|NC188|NC190|1.00E+06|31.2743562
A13121|NC188|NC192|1.00E+06|123.2712104
A13122|NC188|NC193|1.00E+06|94.04879237
A13123|NC188|NC194|1.00E+06|202.0237166
A13124|NC188|NC195|1.00E+06|163.323893
A13125|NC188|NC196|1.00E+06|192.722916
A13126|NC188|NC197|1.00E+06|290.2736089
A13127|NC188|NC198|1.00E+06|214.7775543
A13128|NC188|NC199|1.00E+06|134.0975699
A13129|NC188|NC200|1.00E+06|279.1474438
A13130|NC188|NC201|1.00E+06|281.8742106
A13131|NC188|NC202|1.00E+06|254.1224414
A13132|NC188|NC203|1.00E+06|216.5349911
A13133|NC188|NC205|1.00E+06|225.3055349
A13134|NC188|NC206|1.00E+06|274.4702466
A13135|NC188|NC207|1.00E+06|312.6060911
A13136|NC188|NC213|1.00E+06|334.0139265
A13137|NC188|NC215|1.00E+06|334.1253481
A13138|NC188|NC216|1.00E+06|57.96860146
A13139|NC188|NC217|1.00E+06|56.56946457
A13140|NC188|NC219|1.00E+06|49.23316053
A13141|NC188|NC220|1.00E+06|71.82072213
A13142|NC188|NC222|1.00E+06|38.91829712
A13143|NC188|NC223|1.00E+06|52.57205861
A13144|NC188|NC224|1.00E+06|167.2664249
A13145|NC188|NC227|1.00E+06|145.8644287
A13146|NC188|NC228|1.00E+06|325.1328566
A13147|NC188|NC229|1.00E+06|356.0033742
A13148|NC188|NC230|1.00E+06|358.1081322
A13149|NC188|NC231|1.00E+06|117.2397058
A13150|NC188|NC233|1.00E+06|325.5766006
A13151|NC188|NC234|1.00E+06|309.3830017
A13152|NC188|NC236|1.00E+06|250.2133645
A13153|NC188|NC237|1.00E+06|242.6800071
A13154|NC188|NC238|1.00E+06|232.6527416
A13155|NC188|NC240|1.00E+06|235.6875724
A13156|NC188|NC241|1.00E+06|260.1370043
A13157|NC188|NC242|1.00E+06|286.4751358
A13158|NC188|NC243|1.00E+06|275.4849933
A13159|NC188|NC245|1.00E+06|145.9988012
A13160|NC189|NMAD|1.00E+06|260.9252835
A13161|NC190|NMAD|1.00E+06|289.2077623
A13162|NC191|NC002|1.00E+06|258.5635487
A13163|NC191|NC003|1.00E+06|336.4831283
A13164|NC191|NC004|1.00E+06|57.59091745
A13165|NC191|NC005|1.00E+06|37.78929742
A13166|NC191|NC006|1.00E+06|50.87960773
A13167|NC191|NC007|1.00E+06|33.69851326
A13168|NC191|NC008|1.00E+06|65.88017398
A13169|NC191|NC013|1.00E+06|367.0860944
A13170|NC191|NC015|1.00E+06|346.8242192
A13171|NC191|NC025|1.00E+06|362.6338939
A13172|NC191|NC026|1.00E+06|349.9391633
A13173|NC191|NC029|1.00E+06|85.72994394
A13174|NC191|NC031|1.00E+06|63.14951562
A13175|NC191|NC032|1.00E+06|361.4812361
A13176|NC191|NC034|1.00E+06|354.934738
A13177|NC191|NC040|1.00E+06|355.9725649
A13178|NC191|NC041|1.00E+06|112.9132018
A13179|NC191|NC042|1.00E+06|77.0605764
A13180|NC191|NC043|1.00E+06|159.6737762
A13181|NC191|NC044|1.00E+06|172.1833789
A13182|NC191|NC045|1.00E+06|159.0084087
A13183|NC191|NC048|1.00E+06|162.128394
A13184|NC191|NC049|1.00E+06|148.9214724
A13185|NC191|NC050|1.00E+06|159.1931173
A13186|NC191|NC051|1.00E+06|337.2826519
A13187|NC191|NC052|1.00E+06|169.0499848
A13188|NC191|NC054|1.00E+06|322.3181359
A13189|NC191|NC061|1.00E+06|341.1453759
A13190|NC191|NC063|1.00E+06|319.104144
A13191|NC191|NC064|1.00E+06|322.4060358
A13192|NC191|NC065|1.00E+06|359.5115979
A13193|NC191|NC066|1.00E+06|348.0796267
A13194|NC191|NC068|1.00E+06|341.4858479
A13195|NC191|NC069|1.00E+06|354.9357663
A13196|NC191|NC070|1.00E+06|384.8158634
A13197|NC191|NC071|1.00E+06|60.08575619
A13198|NC191|NC074|1.00E+06|53.36970505
A13199|NC191|NC076|1.00E+06|356.3001071
A13200|NC191|NC080|1.00E+06|325.8433418
A13201|NC191|NC086|1.00E+06|324.6859554
A13202|NC191|NC089|1.00E+06|354.5520585
A13203|NC191|NC090|1.00E+06|272.5126674
A13204|NC191|NC092|1.00E+06|292.6483373
A13205|NC191|NC093|1.00E+06|282.3082548
A13206|NC191|NC095|1.00E+06|311.2089273
A13207|NC191|NC097|1.00E+06|298.6247196
A13208|NC191|NC101|1.00E+06|374.5682804
A13209|NC191|NC105|1.00E+06|162.4413381
A13210|NC191|NC106|1.00E+06|134.6236473
A13211|NC191|NC107|1.00E+06|378.681343
A13212|NC191|NC109|1.00E+06|370.0919207
A13213|NC191|NC110|1.00E+06|377.5085033
A13214|NC191|NC111|1.00E+06|219.8537758
A13215|NC191|NC115|1.00E+06|381.3515925
A13216|NC191|NC116|1.00E+06|381.1637183
A13217|NC191|NC120|1.00E+06|377.1709286
A13218|NC191|NC121|1.00E+06|382.968853
A13219|NC191|NC128|1.00E+06|328.7209868
A13220|NC191|NC130|1.00E+06|354.1949047
A13221|NC191|NC132|1.00E+06|252.5736889
A13222|NC191|NC133|1.00E+06|260.5135335
A13223|NC191|NC136|1.00E+06|374.0358786
A13224|NC191|NC143|1.00E+06|390.5702838
A13225|NC191|NC146|1.00E+06|382.8475401
A13226|NC191|NC150|1.00E+06|391.2476566
A13227|NC191|NC152|1.00E+06|205.6165649
A13228|NC191|NC154|1.00E+06|192.0704372
A13229|NC191|NC157|1.00E+06|177.1135719
A13230|NC191|NC158|1.00E+06|246.599483
A13231|NC191|NC160|1.00E+06|245.2838523
A13232|NC191|NC161|1.00E+06|225.0670476
A13233|NC191|NC162|1.00E+06|343.9877143
A13234|NC191|NC166|1.00E+06|260.4317638
A13235|NC191|NC167|1.00E+06|196.3197932
A13236|NC191|NC168|1.00E+06|206.1753315
A13237|NC191|NC173|1.00E+06|328.9223841
A13238|NC191|NC174|1.00E+06|314.8121647
A13239|NC191|NC175|1.00E+06|317.8591505
A13240|NC191|NC179|1.00E+06|295.4261642
A13241|NC191|NC189|1.00E+06|77.18366727
A13242|NC191|NC190|1.00E+06|60.38758739
A13243|NC191|NC192|1.00E+06|56.34389877
A13244|NC191|NC193|1.00E+06|18.35143277
A13245|NC191|NC194|1.00E+06|252.6228089
A13246|NC191|NC195|1.00E+06|164.5999062
A13247|NC191|NC196|1.00E+06|268.0674454
A13248|NC191|NC197|1.00E+06|364.4761635
A13249|NC191|NC198|1.00E+06|289.5575702
A13250|NC191|NC199|1.00E+06|108.5769946
A13251|NC191|NC200|1.00E+06|323.4040512
A13252|NC191|NC201|1.00E+06|322.946293
A13253|NC191|NC202|1.00E+06|295.2245223
A13254|NC191|NC203|1.00E+06|254.5742645
A13255|NC191|NC205|1.00E+06|265.027305
A13256|NC191|NC206|1.00E+06|316.5917209
A13257|NC191|NC207|1.00E+06|370.6654659
A13258|NC191|NC213|1.00E+06|392.6074351
A13259|NC191|NC215|1.00E+06|395.4671257
A13260|NC191|NC216|1.00E+06|23.35599905
A13261|NC191|NC217|1.00E+06|33.47707643
A13262|NC191|NC219|1.00E+06|28.24322257
A13263|NC191|NC220|1.00E+06|147.6169765
A13264|NC191|NC222|1.00E+06|105.8483237
A13265|NC191|NC223|1.00E+06|128.2965056
A13266|NC191|NC224|1.00E+06|242.3695393
A13267|NC191|NC227|1.00E+06|221.0876381
A13268|NC191|NC228|1.00E+06|396.6878509
A13269|NC191|NC229|1.00E+06|427.8035188
A13270|NC191|NC230|1.00E+06|430.4235769
A13271|NC191|NC231|1.00E+06|59.87705808
A13272|NC191|NC233|1.00E+06|388.4688898
A13273|NC191|NC234|1.00E+06|374.4623406
A13274|NC191|NC236|1.00E+06|301.9515384
A13275|NC191|NC237|1.00E+06|289.135942
A13276|NC191|NC238|1.00E+06|286.6407912
A13277|NC191|NC240|1.00E+06|292.4335738
A13278|NC191|NC241|1.00E+06|315.8931889
A13279|NC191|NC242|1.00E+06|336.3869744
A13280|NC191|NC243|1.00E+06|335.1097075
A13281|NC191|NC245|1.00E+06|197.4405397
A13282|NC192|NMAD|1.00E+06|368.139434
A13283|NC193|NMAD|1.00E+06|352.9788857
A13284|NC194|NMAD|1.00E+06|158.3714199
A13285|NC195|NMAD|1.00E+06|293.3798171
A13286|NC196|NMAD|1.00E+06|80.42429866
A13287|NC197|NMAD|1.00E+06|37.2251863
A13288|NC198|NMAD|1.00E+06|55.70869319
A13289|NC199|NMAD|1.00E+06|327.9063396
A13290|NC200|NMAD|1.00E+06|193.7638118
A13291|NC201|NMAD|1.00E+06|208.4619281
A13292|NC202|NMAD|1.00E+06|199.8171004
A13293|NC203|NMAD|1.00E+06|205.1225695
A13294|NC204|NC002|1.00E+06|134.6604795
A13295|NC204|NC003|1.00E+06|39.3588776
A13296|NC204|NC004|1.00E+06|275.323741
A13297|NC204|NC005|1.00E+06|277.6321391
A13298|NC204|NC006|1.00E+06|280.3137405
A13299|NC204|NC007|1.00E+06|293.410276
A13300|NC204|NC008|1.00E+06|254.1501609
A13301|NC204|NC013|1.00E+06|52.47915707
A13302|NC204|NC015|1.00E+06|45.954419
A13303|NC204|NC025|1.00E+06|61.05361018
A13304|NC204|NC026|1.00E+06|50.82964433
A13305|NC204|NC029|1.00E+06|279.2287326
A13306|NC204|NC031|1.00E+06|348.4828009
A13307|NC204|NC032|1.00E+06|72.03330125
A13308|NC204|NC034|1.00E+06|70.45246872
A13309|NC204|NC040|1.00E+06|58.97011694
A13310|NC204|NC041|1.00E+06|202.8048086
A13311|NC204|NC042|1.00E+06|242.866873
A13312|NC204|NC043|1.00E+06|155.461332
A13313|NC204|NC044|1.00E+06|143.7841247
A13314|NC204|NC045|1.00E+06|167.1985013
A13315|NC204|NC048|1.00E+06|158.8077394
A13316|NC204|NC049|1.00E+06|184.812601
A13317|NC204|NC050|1.00E+06|156.0137249
A13318|NC204|NC051|1.00E+06|239.5179895
A13319|NC204|NC052|1.00E+06|154.4879859
A13320|NC204|NC054|1.00E+06|172.3715476
A13321|NC204|NC061|1.00E+06|180.9755399
A13322|NC204|NC063|1.00E+06|185.2637296
A13323|NC204|NC064|1.00E+06|196.2392797
A13324|NC204|NC065|1.00E+06|125.0753897
A13325|NC204|NC066|1.00E+06|168.430468
A13326|NC204|NC068|1.00E+06|134.9470346
A13327|NC204|NC069|1.00E+06|146.0081941
A13328|NC204|NC070|1.00E+06|71.71948696
A13329|NC204|NC071|1.00E+06|276.9421959
A13330|NC204|NC074|1.00E+06|264.4163977
A13331|NC204|NC076|1.00E+06|96.61942647
A13332|NC204|NC080|1.00E+06|120.0069618
A13333|NC204|NC086|1.00E+06|95.63162532
A13334|NC204|NC089|1.00E+06|108.2477409
A13335|NC204|NC090|1.00E+06|289.5957966
A13336|NC204|NC092|1.00E+06|273.0799627
A13337|NC204|NC093|1.00E+06|256.323489
A13338|NC204|NC095|1.00E+06|121.4565956
A13339|NC204|NC097|1.00E+06|93.89570393
A13340|NC204|NC101|1.00E+06|245.3850676
A13341|NC204|NC105|1.00E+06|213.7353488
A13342|NC204|NC106|1.00E+06|214.6592749
A13343|NC204|NC107|1.00E+06|193.6244317
A13344|NC204|NC109|1.00E+06|175.1429348
A13345|NC204|NC110|1.00E+06|170.9613877
A13346|NC204|NC111|1.00E+06|132.8746295
A13347|NC204|NC115|1.00E+06|69.82144852
A13348|NC204|NC116|1.00E+06|66.20737276
A13349|NC204|NC120|1.00E+06|62.16680115
A13350|NC204|NC121|1.00E+06|68.34751431
A13351|NC204|NC128|1.00E+06|272.0104845
A13352|NC204|NC130|1.00E+06|263.6851247
A13353|NC204|NC132|1.00E+06|83.23976413
A13354|NC204|NC133|1.00E+06|72.64426545
A13355|NC204|NC136|1.00E+06|77.71587399
A13356|NC204|NC143|1.00E+06|98.73456901
A13357|NC204|NC146|1.00E+06|96.67875759
A13358|NC204|NC150|1.00E+06|82.58548755
A13359|NC204|NC152|1.00E+06|109.7631926
A13360|NC204|NC154|1.00E+06|123.0426627
A13361|NC204|NC157|1.00E+06|138.5463769
A13362|NC204|NC158|1.00E+06|68.50540463
A13363|NC204|NC160|1.00E+06|71.1717376
A13364|NC204|NC161|1.00E+06|95.99018961
A13365|NC204|NC162|1.00E+06|57.45860211
A13366|NC204|NC166|1.00E+06|114.5720939
A13367|NC204|NC167|1.00E+06|189.2508349
A13368|NC204|NC168|1.00E+06|215.1683937
A13369|NC204|NC173|1.00E+06|22.41317236
A13370|NC204|NC174|1.00E+06|30.38914108
A13371|NC204|NC175|1.00E+06|26.12288309
A13372|NC204|NC179|1.00E+06|32.56630644
A13373|NC204|NC189|1.00E+06|272.1399095
A13374|NC204|NC190|1.00E+06|302.6695609
A13375|NC204|NC192|1.00E+06|317.6463835
A13376|NC204|NC193|1.00E+06|329.2868473
A13377|NC204|NC194|1.00E+06|74.2610996
A13378|NC204|NC195|1.00E+06|182.2932842
A13379|NC204|NC196|1.00E+06|221.4960502
A13380|NC204|NC197|1.00E+06|230.2827762
A13381|NC204|NC198|1.00E+06|213.6467975
A13382|NC204|NC199|1.00E+06|245.2878441
A13383|NC204|NC200|1.00E+06|9.74248238
A13384|NC204|NC201|1.00E+06|12.77279484
A13385|NC204|NC202|1.00E+06|20.86559486
A13386|NC204|NC203|1.00E+06|61.892965
A13387|NC204|NC205|1.00E+06|50.67937524
A13388|NC204|NC206|1.00E+06|4.646892764
A13389|NC204|NC207|1.00E+06|97.24830977
A13390|NC204|NC213|1.00E+06|114.5095213
A13391|NC204|NC215|1.00E+06|131.0481339
A13392|NC204|NC216|1.00E+06|313.2533617
A13393|NC204|NC217|1.00E+06|318.6789312
A13394|NC204|NC219|1.00E+06|304.1958941
A13395|NC204|NC220|1.00E+06|241.451167
A13396|NC204|NC222|1.00E+06|234.3917181
A13397|NC204|NC223|1.00E+06|246.4440169
A13398|NC204|NC224|1.00E+06|213.9502189
A13399|NC204|NC227|1.00E+06|216.5772475
A13400|NC204|NC228|1.00E+06|211.3224684
A13401|NC204|NC229|1.00E+06|233.6735953
A13402|NC204|NC230|1.00E+06|241.5416489
A13403|NC204|NC231|1.00E+06|299.2926508
A13404|NC204|NC233|1.00E+06|135.7885767
A13405|NC204|NC234|1.00E+06|142.4387281
A13406|NC204|NC236|1.00E+06|45.32144474
A13407|NC204|NC237|1.00E+06|31.90225091
A13408|NC204|NC238|1.00E+06|62.03540065
A13409|NC204|NC240|1.00E+06|73.17737151
A13410|NC204|NC241|1.00E+06|64.54604098
A13411|NC204|NC242|1.00E+06|39.01877553
A13412|NC204|NC243|1.00E+06|90.19058442
A13413|NC204|NC245|1.00E+06|126.9488747
A13414|NC205|NMAD|1.00E+06|199.9701575
A13415|NC206|NMAD|1.00E+06|201.4374837
A13416|NC207|NMAD|1.00E+06|137.3249701
A13417|NC208|NC002|1.00E+06|130.1325854
A13418|NC208|NC003|1.00E+06|72.76135766
A13419|NC208|NC004|1.00E+06|351.049889
A13420|NC208|NC005|1.00E+06|343.757832
A13421|NC208|NC006|1.00E+06|354.6564678
A13422|NC208|NC007|1.00E+06|364.2562731
A13423|NC208|NC008|1.00E+06|326.8169782
A13424|NC208|NC013|1.00E+06|92.83656925
A13425|NC208|NC015|1.00E+06|68.44968534
A13426|NC208|NC025|1.00E+06|59.5281757
A13427|NC208|NC026|1.00E+06|63.75569468
A13428|NC208|NC029|1.00E+06|320.4805561
A13429|NC208|NC031|1.00E+06|423.6051488
A13430|NC208|NC032|1.00E+06|42.33741659
A13431|NC208|NC034|1.00E+06|41.80133312
A13432|NC208|NC040|1.00E+06|56.51800734
A13433|NC208|NC041|1.00E+06|268.0832719
A13434|NC208|NC042|1.00E+06|301.3468051
A13435|NC208|NC043|1.00E+06|229.7214715
A13436|NC208|NC044|1.00E+06|212.3381064
A13437|NC208|NC045|1.00E+06|219.3111892
A13438|NC208|NC048|1.00E+06|217.0787488
A13439|NC208|NC049|1.00E+06|230.8029397
A13440|NC208|NC050|1.00E+06|230.8553691
A13441|NC208|NC051|1.00E+06|174.8281254
A13442|NC208|NC052|1.00E+06|209.6460128
A13443|NC208|NC054|1.00E+06|111.9944753
A13444|NC208|NC061|1.00E+06|108.5018276
A13445|NC208|NC063|1.00E+06|126.8218448
A13446|NC208|NC064|1.00E+06|135.989792
A13447|NC208|NC065|1.00E+06|35.17221342
A13448|NC208|NC066|1.00E+06|90.4625535
A13449|NC208|NC068|1.00E+06|61.65887248
A13450|NC208|NC069|1.00E+06|61.24375726
A13451|NC208|NC070|1.00E+06|120.4553578
A13452|NC208|NC071|1.00E+06|328.1851041
A13453|NC208|NC074|1.00E+06|324.9671803
A13454|NC208|NC076|1.00E+06|22.16833648
A13455|NC208|NC080|1.00E+06|64.45926731
A13456|NC208|NC086|1.00E+06|54.65711475
A13457|NC208|NC089|1.00E+06|26.86255062
A13458|NC208|NC090|1.00E+06|258.6622082
A13459|NC208|NC092|1.00E+06|232.2492333
A13460|NC208|NC093|1.00E+06|219.0441052
A13461|NC208|NC095|1.00E+06|79.00680104
A13462|NC208|NC097|1.00E+06|80.50845218
A13463|NC208|NC101|1.00E+06|163.9991589
A13464|NC208|NC105|1.00E+06|237.8362565
A13465|NC208|NC106|1.00E+06|253.0753462
A13466|NC208|NC107|1.00E+06|100.8608431
A13467|NC208|NC109|1.00E+06|83.79426718
A13468|NC208|NC110|1.00E+06|74.37681923
A13469|NC208|NC111|1.00E+06|160.3658854
A13470|NC208|NC115|1.00E+06|77.8338944
A13471|NC208|NC116|1.00E+06|106.0096783
A13472|NC208|NC120|1.00E+06|104.3700054
A13473|NC208|NC121|1.00E+06|93.45762239
A13474|NC208|NC128|1.00E+06|215.1802871
A13475|NC208|NC130|1.00E+06|194.4157116
A13476|NC208|NC132|1.00E+06|189.7242046
A13477|NC208|NC133|1.00E+06|179.80598
A13478|NC208|NC136|1.00E+06|45.65123769
A13479|NC208|NC143|1.00E+06|35.55866534
A13480|NC208|NC146|1.00E+06|26.894254
A13481|NC208|NC150|1.00E+06|69.4473235
A13482|NC208|NC152|1.00E+06|191.8442823
A13483|NC208|NC154|1.00E+06|198.5839625
A13484|NC208|NC157|1.00E+06|217.687072
A13485|NC208|NC158|1.00E+06|156.1938494
A13486|NC208|NC160|1.00E+06|164.4554283
A13487|NC208|NC161|1.00E+06|191.1211344
A13488|NC208|NC162|1.00E+06|154.0909101
A13489|NC208|NC166|1.00E+06|120.8541126
A13490|NC208|NC167|1.00E+06|203.1710414
A13491|NC208|NC168|1.00E+06|216.8380507
A13492|NC208|NC173|1.00E+06|123.8208486
A13493|NC208|NC174|1.00E+06|140.4591964
A13494|NC208|NC175|1.00E+06|88.44773113
A13495|NC208|NC179|1.00E+06|103.0524716
A13496|NC208|NC189|1.00E+06|317.9612188
A13497|NC208|NC190|1.00E+06|349.4255573
A13498|NC208|NC192|1.00E+06|394.7313928
A13499|NC208|NC193|1.00E+06|395.0403869
A13500|NC208|NC194|1.00E+06|131.5889417
A13501|NC208|NC195|1.00E+06|277.3899658
A13502|NC208|NC196|1.00E+06|190.9403688
A13503|NC208|NC197|1.00E+06|151.0796683
A13504|NC208|NC198|1.00E+06|172.0180627
A13505|NC208|NC199|1.00E+06|332.5142276
A13506|NC208|NC200|1.00E+06|103.8575105
A13507|NC208|NC201|1.00E+06|118.255066
A13508|NC208|NC202|1.00E+06|127.3065217
A13509|NC208|NC203|1.00E+06|157.3800536
A13510|NC208|NC205|1.00E+06|146.8456499
A13511|NC208|NC206|1.00E+06|115.3306544
A13512|NC208|NC207|1.00E+06|15.0163623
A13513|NC208|NC213|1.00E+06|17.98520198
A13514|NC208|NC215|1.00E+06|19.82554202
A13515|NC208|NC216|1.00E+06|370.2082252
A13516|NC208|NC217|1.00E+06|372.6645592
A13517|NC208|NC219|1.00E+06|360.6399001
A13518|NC208|NC220|1.00E+06|265.2848147
A13519|NC208|NC222|1.00E+06|279.7567903
A13520|NC208|NC223|1.00E+06|277.5457887
A13521|NC208|NC224|1.00E+06|197.2912629
A13522|NC208|NC227|1.00E+06|210.4701202
A13523|NC208|NC228|1.00E+06|113.4631098
A13524|NC208|NC229|1.00E+06|128.7155561
A13525|NC208|NC230|1.00E+06|137.2619781
A13526|NC208|NC231|1.00E+06|377.6111079
A13527|NC208|NC233|1.00E+06|24.95945907
A13528|NC208|NC234|1.00E+06|41.80337833
A13529|NC208|NC236|1.00E+06|87.72070178
A13530|NC208|NC237|1.00E+06|112.3579148
A13531|NC208|NC238|1.00E+06|95.83793768
A13532|NC208|NC240|1.00E+06|86.85021119
A13533|NC208|NC241|1.00E+06|66.18468508
A13534|NC208|NC242|1.00E+06|73.11251073
A13535|NC208|NC243|1.00E+06|43.22237501
A13536|NC208|NC245|1.00E+06|182.0965215
A13537|NC209|NC002|1.00E+06|145.3714173
A13538|NC209|NC003|1.00E+06|69.81402195
A13539|NC209|NC004|1.00E+06|359.5545513
A13540|NC209|NC005|1.00E+06|353.813623
A13541|NC209|NC006|1.00E+06|363.4223647
A13542|NC209|NC007|1.00E+06|373.6631853
A13543|NC209|NC008|1.00E+06|335.7139197
A13544|NC209|NC013|1.00E+06|81.50753668
A13545|NC209|NC015|1.00E+06|63.18149196
A13546|NC209|NC025|1.00E+06|50.70912666
A13547|NC209|NC026|1.00E+06|58.2692848
A13548|NC209|NC029|1.00E+06|333.740662
A13549|NC209|NC031|1.00E+06|432.5219924
A13550|NC209|NC032|1.00E+06|36.82786825
A13551|NC209|NC034|1.00E+06|39.67905178
A13552|NC209|NC040|1.00E+06|50.23759794
A13553|NC209|NC041|1.00E+06|277.7036042
A13554|NC209|NC042|1.00E+06|312.2562207
A13555|NC209|NC043|1.00E+06|237.4537496
A13556|NC209|NC044|1.00E+06|220.7250279
A13557|NC209|NC045|1.00E+06|230.1974737
A13558|NC209|NC048|1.00E+06|227.0782298
A13559|NC209|NC049|1.00E+06|242.6567588
A13560|NC209|NC050|1.00E+06|238.5054467
A13561|NC209|NC051|1.00E+06|193.3268486
A13562|NC209|NC052|1.00E+06|219.9554716
A13563|NC209|NC054|1.00E+06|130.5791357
A13564|NC209|NC061|1.00E+06|127.039542
A13565|NC209|NC063|1.00E+06|145.4215485
A13566|NC209|NC064|1.00E+06|154.6100722
A13567|NC209|NC065|1.00E+06|53.79152491
A13568|NC209|NC066|1.00E+06|108.9439242
A13569|NC209|NC068|1.00E+06|80.18155685
A13570|NC209|NC069|1.00E+06|79.75708866
A13571|NC209|NC070|1.00E+06|106.8225306
A13572|NC209|NC071|1.00E+06|340.2621066
A13573|NC209|NC074|1.00E+06|335.7454336
