Id,Partition,Subpartition
8134,3,83
8135,12,326
8136,11,296
8137,10,936
8138,15,415
8139,7,183
8140,7,192
8141,3,68
8142,1,26
8143,1,5
8144,11,320
8145,8,937
8146,13,361
8147,16,461
8148,10,289
8149,15,437
8150,12,326
8151,5,120
8152,14,398
8153,10,293
8154,14,389
8155,3,64
8156,8,229
8157,7,187
8158,6,156
8159,16,451
8160,14,409
8161,7,188
8162,14,394
8163,15,423
8164,4,109
8165,1,13
8166,10,267
8167,4,109
8168,11,316
8169,14,394
8170,7,186
8171,14,938
8172,8,939
8173,9,236
8174,9,248
8175,4,111
8176,8,215
8177,12,325
8178,13,372
8179,4,98
8180,5,127
8181,4,98
8182,2,940
8183,15,413
8184,14,391
8185,7,201
8186,15,424
8187,2,36
8188,2,58
8189,1,16
8190,6,170
8191,6,167
8192,13,941
8193,2,32
8194,3,65
8195,1,24
8196,12,347
8197,15,440
8198,2,48
8199,1,25
8200,6,163
8201,2,52
8202,12,327
8203,11,297
8204,3,73
8205,8,215
8206,2,53
8207,15,437
8208,10,275
8209,5,143
8210,15,417
8211,3,88
8212,10,279
8213,15,416
8214,6,170
8215,7,183
8216,1,9
8217,16,464
8218,11,296
8219,11,317
8220,13,370
8221,1,7
8222,6,165
8223,3,66
8224,15,439
8225,6,168
8226,12,327
8227,12,340
8228,8,222
8229,4,99
8230,4,942
8231,16,468
8232,11,323
8233,13,368
8234,14,393
8235,9,262
8236,15,421
8237,7,185
8238,14,389
8239,8,943
8240,15,439
8241,9,262
8242,16,459
8243,13,364
8244,2,51
8245,4,944
8246,6,151
8247,15,945
8248,11,946
8249,3,60
8250,6,166
8251,10,281
8252,7,188
8253,14,400
8254,11,309
8255,5,124
8256,2,56
8257,16,463
8258,13,380
8259,12,353
8260,15,425
8261,9,947
8262,11,948
8263,7,194
8264,3,88
8265,16,457
8266,7,195
8267,5,949
8268,13,378
8269,11,319
8270,3,87
8271,10,270
8272,9,248
8273,7,205
8274,12,341
8275,7,196
8276,1,30
8277,3,81
8278,15,433
8279,8,230
8280,7,950
8281,14,390
8282,10,951
8283,10,270
8284,3,80
8285,16,453
8286,10,288
8287,1,29
8288,3,77
8289,10,276
8290,10,272
8291,6,158
8292,1,3
8293,5,119
8294,6,172
8295,13,382
8296,14,403
8297,12,335
8298,3,80
8299,13,356
8300,2,56
8301,15,420
8302,10,272
8303,13,371
8304,7,177
8305,12,340
8306,9,250
8307,1,13
8308,9,250
8309,11,309
8310,1,15
8311,1,21
8312,5,127
8313,9,263
8314,9,260
8315,12,342
8316,5,127
8317,11,298
8318,3,61
8319,12,343
8320,7,196
8321,8,221
8322,11,305
8323,12,350
8324,1,6
8325,8,223
8326,12,352
8327,14,407
8328,5,142
8329,4,101
8330,4,115
8331,5,131
8332,2,44
8333,2,42
8334,1,24
8335,4,99
8336,2,952
8337,16,445
8338,16,460
8339,13,379
8340,14,392
8341,11,299
8342,2,34
8343,9,240
8344,13,953
8345,13,954
8346,4,92
8347,5,122
8348,10,282
8349,2,33
8350,11,308
8351,10,286
8352,15,437
8353,16,453
8354,13,374
8355,2,36
8356,4,107
8357,13,375
8358,9,256
8359,12,346
8360,11,319
8361,5,134
8362,1,20
8363,10,274
8364,13,376
8365,12,325
8366,11,301
8367,6,158
8368,14,392
8369,6,160
8370,2,57
8371,8,210
8372,11,955
8373,5,126
8374,15,956
8375,7,203
8376,9,241
8377,10,292
8378,15,437
8379,16,464
8380,3,79
8381,15,415
8382,9,252
8383,7,179
8384,11,296
8385,13,369
8386,14,393
8387,4,105
8388,3,84
8389,3,64
8390,11,303
8391,12,346
8392,3,71
8393,3,88
8394,14,957
8395,1,27
8396,15,434
8397,16,469
8398,8,220
8399,7,186
8400,13,356
8401,4,106
8402,10,291
8403,10,271
8404,2,41
8405,6,171
8406,5,119
8407,13,381
8408,11,958
8409,14,393
8410,1,7
8411,5,120
8412,8,220
8413,7,186
8414,2,56
8415,2,33
8416,8,234
8417,16,459
8418,9,255
8419,16,455
8420,4,99
8421,2,35
8422,12,346
8423,9,250
8424,9,246
8425,13,360
8426,7,193
8427,3,88
8428,1,19
8429,2,34
8430,9,255
8431,4,104
8432,3,60
8433,8,222
8434,12,333
8435,13,364
8436,13,959
8437,9,257
8438,16,462
8439,5,121
8440,11,300
8441,12,347
8442,3,67
8443,7,198
8444,14,395
8445,11,306
8446,12,343
8447,8,207
8448,5,137
8449,4,105
8450,7,192
8451,3,85
8452,14,411
8453,13,356
8454,1,3
8455,9,249
8456,2,54
8457,14,408
8458,5,123
8459,15,438
8460,12,338
8461,14,389
8462,13,372
8463,3,71
8464,13,360
8465,2,43
8466,1,13
8467,5,147
8468,6,960
8469,13,356
8470,9,256
8471,13,376
8472,11,295
8473,6,156
8474,9,256
8475,5,126
8476,9,246
8477,6,162
8478,5,138
8479,3,961
8480,3,79
8481,9,253
8482,9,247
8483,3,61
8484,7,180
8485,5,139
8486,5,129
8487,5,962
8488,1,30
8489,14,393
8490,3,67
8491,12,340
8492,3,74
8493,15,439
8494,5,128
8495,13,354
8496,13,963
8497,5,130
8498,2,38
8499,9,247
8500,7,201
8501,10,277
8502,16,463
8503,1,8
8504,15,428
8505,11,314
8506,13,371
8507,5,135
8508,3,63
8509,6,148
8510,3,77
8511,5,142
8512,16,459
8513,9,964
8514,11,317
8515,5,132
8516,4,95
8517,2,34
8518,11,296
8519,14,400
8520,1,3
8521,6,148
8522,1,21
8523,12,325
8524,7,184
8525,3,81
8526,8,233
8527,11,319
8528,2,38
8529,16,459
8530,16,459
8531,8,233
8532,7,177
8533,9,247
8534,16,450
8535,5,135
8536,14,394
8537,4,112
8538,14,391
8539,8,222
8540,14,385
8541,4,91
8542,5,140
8543,12,965
8544,4,966
8545,7,192
8546,5,124
8547,15,419
8548,13,368
8549,12,344
8550,14,385
8551,12,967
8552,4,96
8553,2,41
8554,13,355
8555,8,223
8556,7,194
8557,8,225
8558,14,398
8559,14,411
8560,5,139
8561,16,968
8562,9,969
8563,11,303
8564,6,149
8565,3,71
8566,9,256
8567,8,212
8568,1,12
8569,7,205
8570,13,377
8571,15,426
8572,9,263
8573,7,188
8574,4,98
8575,15,426
8576,11,311
8577,8,212
8578,6,165
8579,8,217
8580,9,970
8581,4,94
8582,15,423
8583,10,276
8584,11,299
8585,3,86
8586,9,258
8587,13,369
8588,7,195
8589,16,463
8590,14,389
8591,13,368
8592,1,12
8593,2,58
8594,10,275
8595,12,337
8596,16,466
8597,11,294
8598,1,28
8599,11,316
8600,7,183
8601,15,432
8602,3,85
8603,13,373
8604,3,60
8605,4,98
8606,14,407
8607,14,398
8608,7,183
8609,2,971
8610,4,112
8611,2,55
8612,8,212
8613,4,108
8614,2,33
8615,13,373
8616,14,386
8617,9,255
8618,9,256
8619,1,24
8620,1,10
8621,3,64
8622,8,206
8623,6,154
8624,3,85
8625,16,447
8626,5,145
8627,5,128
8628,5,133
8629,15,440
8630,15,413
8631,16,466
8632,14,389
8633,9,245
8634,6,151
8635,7,201
8636,16,444
8637,14,387
8638,4,972
8639,1,14
8640,13,358
8641,8,209
8642,3,66
8643,10,268
8644,13,357
8645,10,277
8646,9,248
8647,2,51
8648,11,296
8649,13,355
8650,8,223
8651,1,20
8652,4,113
8653,5,144
8654,11,300
8655,14,402
8656,6,176
8657,11,300
8658,15,426
8659,11,314
8660,14,403
8661,16,447
8662,3,80
8663,7,179
8664,15,422
8665,9,256
8666,9,260
8667,8,216
8668,3,75
8669,6,167
8670,6,164
8671,15,423
8672,16,456
8673,14,398
8674,1,6
8675,1,973
8676,1,16
8677,6,157
8678,14,394
8679,12,333
8680,11,974
8681,7,197
8682,12,325
8683,5,142
8684,14,398
8685,4,111
8686,14,393
8687,3,88
8688,13,355
8689,5,140
8690,1,23
8691,5,130
8692,9,258
8693,2,41
8694,13,367
8695,12,334
8696,2,45
8697,1,26
8698,3,85
8699,4,975
8700,14,393
8701,15,435
8702,16,450
8703,14,390
8704,6,160
8705,9,264
8706,3,70
8707,5,119
8708,7,180
8709,12,976
8710,16,447
8711,6,170
8712,16,463
8713,3,86
8714,11,300
8715,8,234
8716,2,48
8717,11,317
8718,8,220
8719,16,455
8720,10,283
8721,16,456
8722,5,134
8723,7,177
8724,7,179
8725,4,977
8726,8,233
8727,14,399
8728,8,228
8729,15,436
8730,13,374
8731,16,443
8732,5,140
8733,12,339
8734,13,377
8735,10,267
8736,14,405
8737,16,463
8738,3,88
8739,14,401
8740,10,269
8741,7,186
8742,1,20
8743,5,130
8744,14,398
8745,14,405
8746,11,314
8747,14,389
8748,5,126
8749,10,272
8750,16,468
8751,6,978
8752,14,391
8753,1,11
8754,10,292
8755,10,281
8756,16,455
8757,14,405
8758,4,112
8759,3,86
8760,8,227
8761,2,52
8762,2,39
8763,4,979
8764,4,116
8765,6,167
8766,12,334
8767,9,243
8768,12,980
8769,13,370
8770,11,295
8771,15,440
8772,4,110
8773,3,70
8774,6,148
8775,4,93
8776,15,428
8777,10,274
8778,2,36
8779,2,49
8780,9,260
8781,7,191
8782,12,342
8783,9,251
8784,3,66
8785,4,102
8786,7,182
8787,5,137
8788,1,13
8789,15,413
8790,12,328
8791,5,129
8792,3,72
8793,11,303
8794,10,289
8795,6,156
8796,14,401
8797,11,314
8798,1,981
8799,1,4
8800,8,227
8801,9,262
8802,2,43
8803,12,342
8804,6,169
8805,8,218
8806,15,982
8807,1,13
8808,16,457
8809,16,470
8810,4,103
8811,8,224
8812,10,291
8813,16,464
8814,4,109
8815,10,280
8816,4,92
8817,12,331
8818,6,155
8819,15,421
8820,10,285
8821,12,342
8822,4,114
8823,16,464
8824,11,313
8825,4,100
8826,13,379
8827,16,463
8828,4,109
8829,16,444
8830,9,236
8831,10,277
8832,3,67
8833,14,403
8834,5,137
8835,5,147
8836,10,282
8837,8,219
8838,14,398
8839,14,407
8840,10,272
8841,8,206
8842,14,395
8843,6,165
8844,10,275
8845,14,394
8846,6,163
8847,4,99
8848,16,465
8849,8,211
8850,8,208
8851,2,41
8852,12,345
8853,5,125
8854,16,461
8855,1,24
8856,14,400
8857,7,198
8858,15,414
8859,13,354
8860,6,157
8861,15,430
8862,3,75
8863,13,362
8864,6,166
8865,13,378
8866,2,47
8867,16,448
8868,2,51
8869,7,186
8870,15,424
8871,15,425
8872,16,456
8873,5,132
8874,6,168
8875,4,110
8876,7,187
8877,5,140
8878,3,81
8879,5,136
8880,11,323
8881,3,73
8882,3,77
8883,8,221
8884,10,281
8885,11,321
8886,1,13
8887,1,983
8888,15,414
8889,3,71
8890,11,315
8891,13,382
8892,6,148
8893,6,167
8894,8,218
8895,3,60
8896,12,328
8897,9,236
8898,3,61
8899,1,23
8900,5,136
8901,13,359
8902,8,212
8903,6,154
8904,14,408
8905,1,24
8906,5,146
8907,6,151
8908,13,366
8909,12,331
8910,11,320
8911,12,325
8912,13,371
8913,5,140
8914,8,207
8915,3,82
8916,1,11
8917,3,76
8918,10,293
8919,2,59
8920,8,221
8921,4,98
8922,9,247
8923,12,345
8924,4,112
8925,11,314
8926,15,430
8927,15,438
8928,11,302
8929,2,47
8930,5,145
8931,5,128
8932,14,411
8933,7,197
8934,2,31
8935,8,230
8936,15,421
8937,12,325
8938,2,44
8939,16,453
8940,10,266
8941,8,209
8942,13,376
8943,9,984
8944,2,59
8945,12,334
8946,16,449
8947,6,169
8948,2,45
8949,10,269
8950,1,17
8951,7,197
8952,2,56
8953,15,434
8954,9,237
8955,4,96
8956,3,61
8957,15,430
8958,14,388
8959,13,361
8960,3,87
8961,1,21
8962,7,196
8963,15,427
8964,4,97
8965,8,218
8966,2,57
8967,13,354
8968,1,25
8969,9,257
8970,14,394
8971,4,114
8972,8,209
8973,15,435
8974,8,210
8975,5,142
8976,1,16
8977,4,107
8978,11,320
8979,16,464
8980,6,169
8981,16,451
8982,3,83
8983,11,318
8984,14,388
8985,14,387
8986,1,27
8987,15,419
8988,11,302
8989,5,120
8990,9,240
8991,4,109
8992,1,13
8993,15,437
8994,3,71
8995,12,331
8996,12,325
8997,6,154
8998,15,438
8999,5,121
9000,7,190
9001,16,442
9002,6,157
9003,3,985
9004,8,234
9005,10,291
9006,7,187
9007,4,108
9008,14,412
9009,7,183
9010,9,236
9011,5,147
9012,6,155
9013,7,198
9014,6,159
9015,10,269
9016,9,256
9017,10,272
9018,6,162
9019,5,142
9020,10,279
9021,6,175
9022,12,334
9023,1,2
9024,4,101
9025,4,101
9026,9,248
9027,4,114
9028,15,424
9029,3,63
9030,4,117
9031,11,310
9032,15,413
9033,16,469
9034,11,295
9035,9,260
9036,13,376
9037,3,986
9038,13,370
9039,16,450
9040,4,113
9041,13,365
9042,6,154
9043,15,436
9044,8,212
9045,5,142
9046,2,32
9047,2,43
9048,1,20
9049,15,437
9050,16,467
9051,6,170
9052,11,300
9053,2,39
9054,9,254
9055,16,451
9056,10,265
9057,16,445
9058,2,52
9059,5,132
9060,8,229
9061,11,297
9062,13,355
9063,3,62
9064,4,98
9065,4,100
9066,1,16
9067,6,170
9068,7,187
9069,12,337
9070,13,369
9071,11,297
9072,3,68
9073,8,223
9074,12,352
9075,7,185
9076,16,465
9077,2,35
9078,10,274
9079,13,361
9080,1,2
9081,13,370
9082,11,299
9083,3,73
9084,2,34
9085,11,311
9086,1,8
9087,12,353
9088,3,84
9089,12,351
9090,2,38
9091,6,156
9092,13,359
9093,9,261
9094,3,71
9095,3,82
9096,12,334
9097,15,434
9098,14,400
9099,11,294
9100,2,41
9101,16,469
9102,12,335
9103,11,302
9104,14,987
9105,9,262
9106,16,454
9107,4,117
9108,1,18
9109,6,170
9110,14,410
9111,11,316
9112,5,123
9113,7,180
9114,12,346
9115,6,152
9116,1,11
9117,16,452
9118,4,108
9119,5,140
9120,4,108
9121,7,187
9122,13,988
9123,12,351
9124,9,242
9125,11,315
9126,7,989
9127,3,81
9128,4,100
9129,11,303
9130,6,166
9131,5,118
9132,7,189
9133,7,194
9134,13,373
9135,7,195
9136,15,430
9137,16,470
9138,12,324
9139,7,196
9140,6,162
9141,14,401
9142,13,371
9143,4,93
9144,11,316
9145,9,241
9146,3,76
9147,14,391
9148,9,262
9149,13,367
9150,5,121
9151,12,327
9152,2,37
9153,7,192
9154,3,87
9155,1,16
9156,14,408
9157,14,387
9158,6,990
9159,15,419
9160,1,991
9161,1,27
9162,16,455
9163,14,389
9164,5,144
9165,1,8
9166,10,265
9167,6,153
9168,13,378
9169,1,18
9170,14,385
9171,13,382
9172,14,399
9173,5,143
9174,16,443
9175,8,214
9176,5,131
9177,8,220
9178,11,323
9179,13,362
9180,6,176
9181,6,160
9182,11,297
9183,8,222
9184,2,992
9185,6,159
9186,14,402
9187,6,151
9188,11,294
9189,5,118
9190,4,90
9191,5,134
9192,4,97
9193,9,239
9194,9,993
9195,1,4
9196,8,227
9197,7,198
9198,3,82
9199,10,273
9200,4,91
9201,15,435
9202,7,994
9203,6,995
9204,9,259
9205,3,75
9206,3,72
9207,11,311
9208,4,103
9209,9,264
9210,11,322
9211,2,996
9212,1,4
9213,6,159
9214,10,273
9215,4,104
9216,16,448
9217,5,139
9218,10,280
9219,9,253
9220,11,299
9221,4,95
9222,16,456
9223,3,76
9224,11,310
9225,1,997
9226,13,374
9227,9,998
9228,2,55
9229,8,220
9230,4,999
9231,5,147
9232,7,193
9233,4,102
9234,4,115
9235,1,3
9236,7,183
9237,11,1000
9238,4,116
9239,4,101
9240,14,386
9241,6,169
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,3
61,3
62,3
63,3
64,3
65,3
66,3
67,3
68,3
69,3
70,3
71,3
72,3
73,3
74,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
82,3
83,3
84,3
85,3
86,3
87,3
88,3
89,3
90,4
91,4
92,4
93,4
94,4
95,4
96,4
97,4
98,4
99,4
100,4
101,4
102,4
103,4
104,4
105,4
106,4
107,4
108,4
109,4
110,4
111,4
112,4
113,4
114,4
115,4
116,4
117,4
118,5
119,5
120,5
121,5
122,5
123,5
124,5
125,5
126,5
127,5
128,5
129,5
130,5
131,5
132,5
133,5
134,5
135,5
136,5
137,5
138,5
139,5
140,5
141,5
142,5
143,5
144,5
145,5
146,5
147,5
148,6
149,6
150,6
151,6
152,6
153,6
154,6
155,6
156,6
157,6
158,6
159,6
160,6
161,6
162,6
163,6
164,6
165,6
166,6
167,6
168,6
169,6
170,6
171,6
172,6
173,6
174,6
175,6
176,6
177,7
178,7
179,7
180,7
181,7
182,7
183,7
184,7
185,7
186,7
187,7
188,7
189,7
190,7
191,7
192,7
193,7
194,7
195,7
196,7
197,7
198,7
199,7
200,7
201,7
202,7
203,7
204,7
205,7
206,8
207,8
208,8
209,8
210,8
211,8
212,8
213,8
214,8
215,8
216,8
217,8
218,8
219,8
220,8
221,8
222,8
223,8
224,8
225,8
226,8
227,8
228,8
229,8
230,8
231,8
232,8
233,8
234,8
235,8
236,9
237,9
238,9
239,9
240,9
241,9
242,9
243,9
244,9
245,9
246,9
247,9
248,9
249,9
250,9
251,9
252,9
253,9
254,9
255,9
256,9
257,9
258,9
259,9
260,9
261,9
262,9
263,9
264,9
265,10
266,10
267,10
268,10
269,10
270,10
271,10
272,10
273,10
274,10
275,10
276,10
277,10
278,10
279,10
280,10
281,10
282,10
283,10
284,10
285,10
286,10
287,10
288,10
289,10
290,10
291,10
292,10
293,10
294,11
295,11
296,11
297,11
298,11
299,11
300,11
301,11
302,11
303,11
304,11
305,11
306,11
307,11
308,11
309,11
310,11
311,11
312,11
313,11
314,11
315,11
316,11
317,11
318,11
319,11
320,11
321,11
322,11
323,11
324,12
325,12
326,12
327,12
328,12
329,12
330,12
331,12
332,12
333,12
334,12
335,12
336,12
337,12
338,12
339,12
340,12
341,12
342,12
343,12
344,12
345,12
346,12
347,12
348,12
349,12
350,12
351,12
352,12
353,12
354,13
355,13
356,13
357,13
358,13
359,13
360,13
361,13
362,13
363,13
364,13
365,13
366,13
367,13
368,13
369,13
370,13
371,13
372,13
373,13
374,13
375,13
376,13
377,13
378,13
379,13
380,13
381,13
382,13
383,14
384,14
385,14
386,14
387,14
388,14
389,14
390,14
391,14
392,14
393,14
394,14
395,14
396,14
397,14
398,14
399,14
400,14
401,14
402,14
403,14
404,14
405,14
406,14
407,14
408,14
409,14
410,14
411,14
412,14
413,15
414,15
415,15
416,15
417,15
418,15
419,15
420,15
421,15
422,15
423,15
424,15
425,15
426,15
427,15
428,15
429,15
430,15
431,15
432,15
433,15
434,15
435,15
436,15
437,15
438,15
439,15
440,15
441,15
442,16
443,16
444,16
445,16
446,16
447,16
448,16
449,16
450,16
451,16
452,16
453,16
454,16
455,16
456,16
457,16
458,16
459,16
460,16
461,16
462,16
463,16
464,16
465,16
466,16
467,16
468,16
469,16
470,16
471,13
472,9
473,9
474,12
475,15
476,6
477,2
478,6
479,2
480,1
481,11
482,16
483,9
484,3
485,2
486,16
487,5
488,8
489,9
490,11
491,7
492,8
493,11
494,11
495,11
496,8
497,4
498,8
499,6
500,8
501,1
502,3
503,12
504,13
505,1
506,11
507,6
508,9
509,7
510,16
511,1
512,3
513,8
514,3
515,10
516,4
517,9
518,1
519,9
520,15
521,2
522,11
523,2
524,12
525,9
526,9
527,6
528,9
529,9
530,3
531,12
532,2
533,7
534,2
535,15
536,9
537,7
538,5
539,7
540,2
541,5
542,9
543,11
544,2
545,9
546,8
547,14
548,13
549,2
550,7
551,11
552,16
553,16
554,9
555,1
556,7
557,8
558,2
559,3
560,12
561,11
562,4
563,4
564,12
565,16
566,5
567,14
568,9
569,1
570,15
571,12
572,1
573,7
574,12
575,12
576,14
577,9
578,2
579,9
580,4
581,9
582,11
583,16
584,1
585,16
586,1
587,6
588,6
589,12
590,5
591,6
592,1
593,4
594,2
595,2
596,12
597,5
598,4
599,5
600,13
601,15
602,1
603,10
604,4
605,16
606,12
607,3
608,12
609,7
610,2
611,13
612,6
613,1
614,14
615,8
616,2
617,1
618,13
619,8
620,8
621,11
622,10
623,7
624,13
625,5
626,12
627,12
628,4
629,8
630,7
631,1
632,8
633,8
634,16
635,13
636,2
637,1
638,4
639,13
640,1
641,4
642,6
643,5
644,10
645,1
646,9
647,6
648,9
649,3
650,11
651,4
652,11
653,10
654,4
655,4
656,4
657,8
658,1
659,4
660,3
661,7
662,13
663,7
664,8
665,6
666,1
667,12
668,11
669,9
670,6
671,7
672,14
673,3
674,5
675,2
676,15
677,11
678,8
679,8
680,9
681,1
682,16
683,3
684,13
685,4
686,12
687,5
688,9
689,11
690,4
691,12
692,13
693,8
694,6
695,7
696,4
697,5
698,5
699,12
700,7
701,2
702,1
703,1
704,4
705,3
706,4
707,5
708,2
709,10
710,3
711,4
712,13
713,8
714,8
715,1
716,1
717,8
718,15
719,2
720,3
721,12
722,7
723,4
724,13
725,2
726,9
727,9
728,1
729,15
730,6
731,3
732,1
733,5
734,13
735,9
736,3
737,10
738,13
739,6
740,9
741,2
742,16
743,2
744,2
745,8
746,3
747,2
748,9
749,8
750,3
751,8
752,1
753,4
754,9
755,8
756,9
757,12
758,3
759,15
760,8
761,14
762,9
763,16
764,11
765,16
766,10
767,8
768,8
769,6
770,16
771,11
772,11
773,4
774,5
775,3
776,2
777,2
778,1
779,8
780,5
781,11
782,2
783,9
784,15
785,2
786,4
787,8
788,2
789,3
790,4
791,11
792,16
793,2
794,1
795,3
796,11
797,1
798,5
799,16
800,4
801,1
802,9
803,13
804,4
805,11
806,8
807,1
808,8
809,6
810,13
811,1
812,4
813,11
814,14
815,12
816,5
817,8
818,12
819,2
820,3
821,13
822,4
823,1
824,2
825,2
826,8
827,12
828,3
829,9
830,1
831,4
832,4
833,13
834,4
835,2
836,1
837,6
838,2
839,2
840,1
841,3
842,7
843,4
844,7
845,8
846,5
847,2
848,3
849,12
850,2
851,4
852,4
853,1
854,1
855,2
856,2
857,2
858,13
859,10
860,9
861,12
862,2
863,13
864,16
865,8
866,6
867,11
868,5
869,12
870,4
871,15
872,11
873,16
874,9
875,9
876,12
877,7
878,6
879,8
880,1
881,2
882,9
883,5
884,16
885,10
886,5
887,6
888,13
889,4
890,16
891,2
892,12
893,16
894,11
895,2
896,10
897,15
898,4
899,3
900,11
901,1
902,2
903,12
904,1
905,2
906,9
907,6
908,13
909,4
910,8
911,6
912,4
913,8
914,2
915,9
916,4
917,16
918,16
919,3
920,5
921,4
922,6
923,5
924,4
925,1
926,13
927,8
928,6
929,11
930,9
931,2
932,7
933,8
934,2
935,7
936,10
937,8
938,14
939,8
940,2
941,13
942,4
943,8
944,4
945,15
946,11
947,9
948,11
949,5
950,7
951,10
952,2
953,13
954,13
955,11
956,15
957,14
958,11
959,13
960,6
961,3
962,5
963,13
964,9
965,12
966,4
967,12
968,16
969,9
970,9
971,2
972,4
973,1
974,11
975,4
976,12
977,4
978,6
979,4
980,12
981,1
982,15
983,1
984,9
985,3
986,3
987,14
988,13
989,7
990,6
991,1
992,2
993,9
994,7
995,6
996,2
997,1
998,9
999,4
1000,11
